# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  263       7.058368671570e-10       4.866398628393e-13       1.136429116764e-11       0.000000000000e+00       6.183020358440e-13       1.487626333367e-13       1.330692120891e-15 
  264       7.025456986784e-10       5.017379121908e-13       1.156004138226e-11       0.000000000000e+00       6.111193760964e-13       1.470522779711e-13       1.357087178128e-15 
  265       6.991961968509e-10       5.171440953268e-13       1.175303271722e-11       0.000000000000e+00       6.040341078215e-13       1.453500095092e-13       1.383036814068e-15 
  266       6.957896088769e-10       5.328579708008e-13       1.194315634401e-11       0.000000000000e+00       5.970416230084e-13       1.436540602230e-13       1.408535211430e-15 
  267       6.923269755427e-10       5.488779333556e-13       1.213033445970e-11       0.000000000000e+00       5.901411872223e-13       1.419644141766e-13       1.433581832484e-15 
  268       6.888093033962e-10       5.652019733732e-13       1.231449718881e-11       0.000000000000e+00       5.833329823263e-13       1.402814983197e-13       1.458177742161e-15 
  269       6.852376234122e-10       5.818279342055e-13       1.249557473122e-11       0.000000000000e+00       5.766170996641e-13       1.386057371639e-13       1.482324360178e-15 
  270       6.816129911338e-10       5.987535106307e-13       1.267349737037e-11       0.000000000000e+00       5.699935388313e-13       1.369375526912e-13       1.506023465443e-15 
  271       6.779364868147e-10       6.159762473094e-13       1.284819548142e-11       0.000000000000e+00       5.634622064470e-13       1.352773642622e-13       1.529277200478e-15 
  272       6.742092155606e-10       6.334935372408e-13       1.301959953946e-11       0.000000000000e+00       5.570229149245e-13       1.336255885252e-13       1.552088075829e-15 
  273       6.704323074711e-10       6.513026202187e-13       1.318764012770e-11       0.000000000000e+00       5.506753812431e-13       1.319826393240e-13       1.574458974486e-15 
  274       6.666069177814e-10       6.694005812881e-13       1.335224794563e-11       0.000000000000e+00       5.444192257190e-13       1.303489276068e-13       1.596393156294e-15 
  275       6.627342270041e-10       6.877843492006e-13       1.351335381723e-11       0.000000000000e+00       5.382539707767e-13       1.287248613347e-13       1.617894262372e-15 
  276       6.588154410711e-10       7.064506948717e-13       1.367088869917e-11       0.000000000000e+00       5.321790397205e-13       1.271108453898e-13       1.638966319528e-15 
  277       6.548517914750e-10       7.253962298357e-13       1.382478368897e-11       0.000000000000e+00       5.261937555051e-13       1.255072814842e-13       1.659613744672e-15 
  278       6.508445354113e-10       7.446174047031e-13       1.397497003321e-11       0.000000000000e+00       5.202973395076e-13       1.239145680682e-13       1.679841349234e-15 
  279       6.467949559200e-10       7.641105076158e-13       1.412137913569e-11       0.000000000000e+00       5.144889102983e-13       1.223331002386e-13       1.699654343578e-15 
  280       6.427043620272e-10       7.838716627038e-13       1.426394256566e-11       0.000000000000e+00       5.087674824123e-13       1.207632696478e-13       1.719058341420e-15 
  281       6.385740888872e-10       8.038968285414e-13       1.440259206595e-11       0.000000000000e+00       5.031319651205e-13       1.192054644116e-13       1.738059364239e-15 
  282       6.344054979238e-10       8.241817966029e-13       1.453725956124e-11       0.000000000000e+00       4.975811612007e-13       1.176600690181e-13       1.756663845696e-15 
  283       6.301999769726e-10       8.447221897194e-13       1.466787716615e-11       0.000000000000e+00       4.921137657094e-13       1.161274642360e-13       1.774878636048e-15 
  284       6.259589404224e-10       8.655134605345e-13       1.479437719351e-11       0.000000000000e+00       4.867283647528e-13       1.146080270233e-13       1.792711006566e-15 
  285       6.216838293572e-10       8.865508899608e-13       1.491669216251e-11       0.000000000000e+00       4.814234342578e-13       1.131021304355e-13       1.810168653945e-15 
  286       6.173761116978e-10       9.078295856358e-13       1.503475480688e-11       0.000000000000e+00       4.761973387436e-13       1.116101435343e-13       1.827259704725e-15 
  287       6.130372823435e-10       9.293444803783e-13       1.514849808310e-11       0.000000000000e+00       4.710483300930e-13       1.101324312961e-13       1.843992719703e-15 
  288       6.086688633141e-10       9.510903306444e-13       1.525785517857e-11       0.000000000000e+00       4.659745463233e-13       1.086693545202e-13       1.860376698352e-15 
  289       6.042724038916e-10       9.730617149838e-13       1.536275951983e-11       0.000000000000e+00       4.609740103580e-13       1.072212697377e-13       1.876421083231e-15 
  290       5.998494807618e-10       9.952530324960e-13       1.546314478071e-11       0.000000000000e+00       4.560446287977e-13       1.057885291196e-13       1.892135764406e-15 
  291       5.954016981563e-10       1.017658501286e-12       1.555894489051e-11       0.000000000000e+00       4.511841906916e-13       1.043714803857e-13       1.907531083863e-15 
  292       5.909306879942e-10       1.040272156922e-12       1.565009404226e-11       0.000000000000e+00       4.463903663087e-13       1.029704667126e-13       1.922617839921e-15 
  293       5.864381100236e-10       1.063087850889e-12       1.573652670081e-11       0.000000000000e+00       4.416607059089e-13       1.015858266426e-13       1.937407291654e-15 
  294       5.819256519638e-10       1.086099249048e-12       1.581817761108e-11       0.000000000000e+00       4.369926385146e-13       1.002178939919e-13       1.951911163300e-15 
  295       5.773950296469e-10       1.109299830089e-12       1.589498180626e-11       0.000000000000e+00       4.323834706817e-13       9.886699775942e-14       1.966141648679e-15 
  296       5.728479871594e-10       1.132682883989e-12       1.596687461595e-11       0.000000000000e+00       4.278303852710e-13       9.753346203482e-14       1.980111415608e-15 
  297       5.682861915081e-10       1.156241686350e-12       1.603379828259e-11       0.000000000000e+00       4.233309720605e-13       9.621754812272e-14       1.993830824947e-15 
  298       5.637109106513e-10       1.179970033969e-12       1.609572215040e-11       0.000000000000e+00       4.188848506927e-13       9.491927798401e-14       2.007299428842e-15 
  299       5.591233200609e-10       1.203861732341e-12       1.615262347586e-11       0.000000000000e+00       4.144921243856e-13       9.363860201540e-14       2.020514066964e-15 
  300       5.545246067833e-10       1.227910420834e-12       1.620448092517e-11       0.000000000000e+00       4.101528547108e-13       9.237545588994e-14       2.033471615195e-15 
  301       5.499159694386e-10       1.252109571380e-12       1.625127459140e-11       0.000000000000e+00       4.058670610859e-13       9.112976038713e-14       2.046168986269e-15 
  302       5.452986182190e-10       1.276452487169e-12       1.629298601163e-11       0.000000000000e+00       4.016347202668e-13       8.990142122305e-14       2.058603130405e-15 
  303       5.406737748879e-10       1.300932301348e-12       1.632959818414e-11       0.000000000000e+00       3.974557658401e-13       8.869032888054e-14       2.070771035953e-15 
  304       5.360426727785e-10       1.325541975712e-12       1.636109558548e-11       0.000000000000e+00       3.933300877152e-13       8.749635843933e-14       2.082669730029e-15 
  305       5.314065567922e-10       1.350274299400e-12       1.638746418770e-11       0.000000000000e+00       3.892575316171e-13       8.631936940614e-14       2.094296279153e-15 
  306       5.267666833983e-10       1.375121887589e-12       1.640869147545e-11       0.000000000000e+00       3.852378985783e-13       8.515920554488e-14       2.105647789894e-15 
  307       5.221243206317e-10       1.400077180188e-12       1.642476646312e-11       0.000000000000e+00       3.812709444316e-13       8.401569470672e-14       2.116721409499e-15 
  308       5.174807480923e-10       1.425132440535e-12       1.643567971202e-11       0.000000000000e+00       3.773563793021e-13       8.288864866030e-14       2.127514326541e-15 
  309       5.128372569436e-10       1.450279754091e-12       1.644142334753e-11       0.000000000000e+00       3.734938670996e-13       8.177786292183e-14       2.138023771555e-15 
  310       5.081951499114e-10       1.475511027131e-12       1.644199107619e-11       0.000000000000e+00       3.696830250111e-13       8.068311658523e-14       2.148247017673e-15 
  311       5.035557412827e-10       1.500817985445e-12       1.643737820292e-11       0.000000000000e+00       3.659234229933e-13       7.960417215228e-14       2.158181381271e-15 
  312       4.989203569042e-10       1.526192173026e-12       1.642758164812e-11       0.000000000000e+00       3.622145832644e-13       7.854077536276e-14       2.167824222599e-15 
  313       4.942903341814e-10       1.551624950770e-12       1.641259996484e-11       0.000000000000e+00       3.585559797971e-13       7.749265502458e-14       2.177172946426e-15 
  314       4.896670220772e-10       1.577107495167e-12       1.639243335592e-11       0.000000000000e+00       3.549470378104e-13       7.645952284393e-14       2.186225002679e-15 
  315       4.850517811103e-10       1.602630796999e-12       1.636708369113e-11       0.000000000000e+00       3.513871332625e-13       7.544107325541e-14       2.194977887077e-15 
  316       4.804459833549e-10       1.628185660030e-12       1.633655452434e-11       0.000000000000e+00       3.478755923427e-13       7.443698325218e-14       2.203429141775e-15 
  317       4.758510124383e-10       1.653762699706e-12       1.630085111065e-11       0.000000000000e+00       3.444116909640e-13       7.344691221611e-14       2.211576356001e-15 
  318       4.712682635405e-10       1.679352341846e-12       1.625998042352e-11       0.000000000000e+00       3.409946542553e-13       7.247050174787e-14       2.219417166693e-15 
  319       4.666991433926e-10       1.704944821338e-12       1.621395117197e-11       0.000000000000e+00       3.376236560538e-13       7.150737549713e-14       2.226949259142e-15 
  320       4.621450702758e-10       1.730530180831e-12       1.616277381767e-11       0.000000000000e+00       3.342978183977e-13       7.055713899266e-14       2.234170367628e-15 
  321       4.576074740197e-10       1.756098269436e-12       1.610646059214e-11       0.000000000000e+00       3.310162110179e-13       6.961937947250e-14       2.241078276061e-15 
  322       4.530877960017e-10       1.781638741413e-12       1.604502551383e-11       0.000000000000e+00       3.277778508309e-13       6.869366571407e-14       2.247670818616e-15 
  323       4.485874891452e-10       1.807141054872e-12       1.597848440536e-11       0.000000000000e+00       3.245817014309e-13       6.777954786432e-14       2.253945880377e-15 
  324       4.441080179186e-10       1.832594470462e-12       1.590685491057e-11       0.000000000000e+00       3.214266725823e-13       6.687655726988e-14       2.259901397973e-15 
  325       4.396508583341e-10       1.857988050072e-12       1.583015651175e-11       0.000000000000e+00       3.183116197118e-13       6.598420630720e-14       2.265535360216e-15 
  326       4.352174979463e-10       1.883310655518e-12       1.574841054673e-11       0.000000000000e+00       3.152353434012e-13       6.510198821265e-14       2.270845808745e-15 
  327       4.308094358512e-10       1.908550947246e-12       1.566164022604e-11       0.000000000000e+00       3.121965888793e-13       6.422937691274e-14       2.275830838658e-15 
  328       4.264281826848e-10       1.933697383020e-12       1.556987065011e-11       0.000000000000e+00       3.091940455144e-13       6.336582685416e-14       2.280488599156e-15 
  329       4.220752606217e-10       1.958738216619e-12       1.547312882632e-11       0.000000000000e+00       3.062263463069e-13       6.251077283401e-14       2.284817294180e-15 
  330       4.177522033741e-10       1.983661496533e-12       1.537144368624e-11       0.000000000000e+00       3.032920673813e-13       6.166362982988e-14       2.288815183050e-15 
  331       4.134605561907e-10       2.008455064655e-12       1.526484610272e-11       0.000000000000e+00       3.003897274787e-13       6.082379283002e-14       2.292480581103e-15 
  332       4.092017565670e-10       2.033107441969e-12       1.515336931494e-11       0.000000000000e+00       2.975180650473e-13       5.999075613141e-14       2.295812430060e-15 
  333       4.049767706315e-10       2.057610530964e-12       1.503705018880e-11       0.000000000000e+00       2.946768839067e-13       5.916447733124e-14       2.298812035287e-15 
  334       4.007864408896e-10       2.081957028595e-12       1.491592804507e-11       0.000000000000e+00       2.918662434937e-13       5.834502888720e-14       2.301481405594e-15 
  335       3.966316039507e-10       2.106139549585e-12       1.479004427400e-11       0.000000000000e+00       2.890861843878e-13       5.753248004217e-14       2.303822691600e-15 
  336       3.925130903965e-10       2.130150626089e-12       1.465944235291e-11       0.000000000000e+00       2.863367281047e-13       5.672689678411e-14       2.305838186990e-15 
  337       3.884317246514e-10       2.153982707343e-12       1.452416786377e-11       0.000000000000e+00       2.836178768899e-13       5.592834180579e-14       2.307530329774e-15 
  338       3.843883248508e-10       2.177628159330e-12       1.438426851081e-11       0.000000000000e+00       2.809296135123e-13       5.513687446466e-14       2.308901703543e-15 
  339       3.803837027113e-10       2.201079264428e-12       1.423979413810e-11       0.000000000000e+00       2.782719010581e-13       5.435255074267e-14       2.309955038727e-15 
  340       3.764186633990e-10       2.224328221078e-12       1.409079674713e-11       0.000000000000e+00       2.756446827245e-13       5.357542320602e-14       2.310693213852e-15 
  341       3.724940053997e-10       2.247367143432e-12       1.393733051443e-11       0.000000000000e+00       2.730478816130e-13       5.280554096505e-14       2.311119256797e-15 
  342       3.686105203876e-10       2.270188061016e-12       1.377945180911e-11       0.000000000000e+00       2.704814005233e-13       5.204294963398e-14       2.311236346051e-15 
  343       3.647689930946e-10       2.292782918385e-12       1.361721921050e-11       0.000000000000e+00       2.679451217471e-13       5.128769129079e-14       2.311047811973e-15 
  344       3.609702011801e-10       2.315143574781e-12       1.345069352572e-11       0.000000000000e+00       2.654389068615e-13       5.053980443699e-14       2.310557138047e-15 
  345       3.572149150995e-10       2.337261803792e-12       1.327993780727e-11       0.000000000000e+00       2.629625965229e-13       4.979932395745e-14       2.309767962137e-15 
  346       3.535038979742e-10       2.359129293005e-12       1.310501737063e-11       0.000000000000e+00       2.605160102604e-13       4.906628108019e-14       2.308684077750e-15 
  347       3.498379054604e-10       2.380737643670e-12       1.292599981182e-11       0.000000000000e+00       2.580989462698e-13       4.834070333622e-14       2.307309435291e-15 
  348       3.462176856188e-10       2.402078370351e-12       1.274295502503e-11       0.000000000000e+00       2.557111812069e-13       4.762261451936e-14       2.305648143315e-15 
  349       3.426439787833e-10       2.423142900586e-12       1.255595522019e-11       0.000000000000e+00       2.533524699816e-13       4.691203464602e-14       2.303704469795e-15 
  350       3.391175174308e-10       2.443922574547e-12       1.236507494056e-11       0.000000000000e+00       2.510225455512e-13       4.620897991502e-14       2.301482843368e-15 
  351       3.356390260504e-10       2.464408644693e-12       1.217039108032e-11       0.000000000000e+00       2.487211187140e-13       4.551346266743e-14       2.298987854602e-15 
  352       3.322092210123e-10       2.484592275429e-12       1.197198290217e-11       0.000000000000e+00       2.464478779036e-13       4.482549134635e-14       2.296224257247e-15 
  353       3.288288104377e-10       2.504464542765e-12       1.176993205490e-11       0.000000000000e+00       2.442024889817e-13       4.414507045676e-14       2.293196969494e-15 
  354       3.254984940676e-10       2.524016433972e-12       1.156432259102e-11       0.000000000000e+00       2.419845950324e-13       4.347220052529e-14       2.289911075233e-15 
  355       3.222189631320e-10       2.543238847238e-12       1.135524098430e-11       0.000000000000e+00       2.397938161556e-13       4.280687806006e-14       2.286371825311e-15 
  356       3.189909002198e-10       2.562122591329e-12       1.114277614739e-11       0.000000000000e+00       2.376297492609e-13       4.214909551049e-14       2.282584638788e-15 
  357       3.158149791475e-10       2.580658385243e-12       1.092701944941e-11       0.000000000000e+00       2.354919678608e-13       4.149884122709e-14       2.278555104193e-15 
  358       3.126918648285e-10       2.598836857869e-12       1.070806473354e-11       0.000000000000e+00       2.333800218649e-13       4.085609942133e-14       2.274288980784e-15 
  359       3.096222131430e-10       2.616648547645e-12       1.048600833458e-11       0.000000000000e+00       2.312934373731e-13       4.022085012538e-14       2.269792199807e-15 
  360       3.066066708063e-10       2.634083902212e-12       1.026094909660e-11       0.000000000000e+00       2.292317164699e-13       3.959306915198e-14       2.265070865746e-15 
  361       3.036458752390e-10       2.651133278078e-12       1.003298839046e-11       0.000000000000e+00       2.271943370171e-13       3.897272805421e-14       2.260131257588e-15 
  362       3.007404544358e-10       2.667786940268e-12       9.802230131478e-12       0.000000000000e+00       2.251807524486e-13       3.835979408535e-14       2.254979830077e-15 
  363       2.978910268349e-10       2.684035061986e-12       9.568780796939e-12       0.000000000000e+00       2.231903915631e-13       3.775423015864e-14       2.249623214972e-15 
  364       2.950982011870e-10       2.699867724270e-12       9.332749443744e-12       0.000000000000e+00       2.212226583183e-13       3.715599480714e-14       2.244068222301e-15 
  365       2.923625764252e-10       2.715274915653e-12       9.094247725979e-12       0.000000000000e+00       2.192769316244e-13       3.656504214352e-14       2.238321841626e-15 
  366       2.896847415337e-10       2.730246531817e-12       8.853389912505e-12       0.000000000000e+00       2.173525651379e-13       3.598132181986e-14       2.232391243293e-15 
  367       2.870652754175e-10       2.744772375249e-12       8.610292904552e-12       0.000000000000e+00       2.154488870550e-13       3.540477898749e-14       2.226283779691e-15 
  368       2.845047467712e-10       2.758842154904e-12       8.365076253307e-12       0.000000000000e+00       2.135651999056e-13       3.483535425679e-14       2.220006986513e-15 
  369       2.820037139487e-10       2.772445485857e-12       8.117862177506e-12       0.000000000000e+00       2.117007803467e-13       3.427298365701e-14       2.213568584008e-15 
  370       2.795627248326e-10       2.785571888964e-12       7.868775581021e-12       0.000000000000e+00       2.098548789562e-13       3.371759859607e-14       2.206976478244e-15 
  371       2.771822559328e-10       2.798212087290e-12       7.617935139412e-12       0.000000000000e+00       2.080268566365e-13       3.316913916682e-14       2.200237562948e-15 
  372       2.748625273256e-10       2.810361952008e-12       7.365426139215e-12       0.000000000000e+00       2.062166001296e-13       3.262759472173e-14       2.193354070809e-15 
  373       2.726036802228e-10       2.822018710122e-12       7.111326611131e-12       0.000000000000e+00       2.044241223443e-13       3.209296480595e-14       2.186327081975e-15 
  374       2.704058369052e-10       2.833179662395e-12       6.855716174991e-12       0.000000000000e+00       2.026494271263e-13       3.156524592554e-14       2.179157710797e-15 
  375       2.682691005391e-10       2.843842184142e-12       6.598676049578e-12       0.000000000000e+00       2.008925091696e-13       3.104443151891e-14       2.171847106049e-15 
  376       2.661935549931e-10       2.854003726013e-12       6.340289062454e-12       0.000000000000e+00       1.991533539300e-13       3.053051192826e-14       2.164396451138e-15 
  377       2.641792646541e-10       2.863661814775e-12       6.080639659784e-12       0.000000000000e+00       1.974319375369e-13       3.002347437098e-14       2.156806964320e-15 
  378       2.622262742441e-10       2.872814054100e-12       5.819813916163e-12       0.000000000000e+00       1.957282267059e-13       2.952330291105e-14       2.149079898913e-15 
  379       2.603346086364e-10       2.881458125347e-12       5.557899544438e-12       0.000000000000e+00       1.940421786513e-13       2.902997843050e-14       2.141216543515e-15 
  380       2.585042726721e-10       2.889591788352e-12       5.294985905533e-12       0.000000000000e+00       1.923737409984e-13       2.854347860078e-14       2.133218222215e-15 
  381       2.567352509766e-10       2.897212882207e-12       5.031164018277e-12       0.000000000000e+00       1.907228516964e-13       2.806377785421e-14       2.125086294808e-15 
  382       2.550275077760e-10       2.904319326050e-12       4.766526569223e-12       0.000000000000e+00       1.890894389301e-13       2.759084735539e-14       2.116822157011e-15 
  383       2.533809867137e-10       2.910909119845e-12       4.501167922481e-12       0.000000000000e+00       1.874734210331e-13       2.712465497261e-14       2.108427240676e-15 
  384       2.517956106665e-10       2.916980345172e-12       4.235184129535e-12       0.000000000000e+00       1.858747063997e-13       2.666516524928e-14       2.099903014004e-15 
  385       2.502712815614e-10       2.922531166007e-12       3.968672939072e-12       0.000000000000e+00       1.842931933977e-13       2.621233937532e-14       2.091250981764e-15 
  386       2.488078801916e-10       2.927559829512e-12       3.701733806806e-12       0.000000000000e+00       1.827287702806e-13       2.576613515863e-14       2.082472685500e-15 
  387       2.474052660335e-10       2.932064666816e-12       3.434467905302e-12       0.000000000000e+00       1.811813151003e-13       2.532650699644e-14       2.073569703750e-15 
  388       2.460632770628e-10       2.936044093800e-12       3.166978133803e-12       0.000000000000e+00       1.796506956192e-13       2.489340584680e-14       2.064543652262e-15 
  389       2.447817295711e-10       2.939496611886e-12       2.899369128052e-12       0.000000000000e+00       1.781367692230e-13       2.446677919992e-14       2.055396184205e-15 
  390       2.435604179820e-10       2.942420808818e-12       2.631747270120e-12       0.000000000000e+00       1.766393828330e-13       2.404657104966e-14       2.046128990384e-15 
  391       2.423991146679e-10       2.944815359446e-12       2.364220698226e-12       0.000000000000e+00       1.751583728185e-13       2.363272186489e-14       2.036743799455e-15 
  392       2.412975697666e-10       2.946679026516e-12       2.096899316568e-12       0.000000000000e+00       1.736935649093e-13       2.322516856096e-14       2.027242378142e-15 
  393       2.402555109970e-10       2.948010661450e-12       1.829894805144e-12       0.000000000000e+00       1.722447741081e-13       2.282384447106e-14       2.017626531446e-15 
  394       2.392726434764e-10       2.948809205134e-12       1.563320629576e-12       0.000000000000e+00       1.708118046032e-13       2.242867931770e-14       2.007898102865e-15 
  395       2.383486495365e-10       2.949073688701e-12       1.297292050938e-12       0.000000000000e+00       1.693944496804e-13       2.203959918405e-14       1.998058974605e-15 
  396       2.374831885397e-10       2.948803234318e-12       1.031926135578e-12       0.000000000000e+00       1.679924916361e-13       2.165652648545e-14       1.988111067795e-15 
  397       2.366758966959e-10       2.947997055967e-12       7.673417649465e-13       0.000000000000e+00       1.666057016893e-13       2.127937994075e-14       1.978056342702e-15 
  398       2.359263868790e-10       2.946654460236e-12       5.036596454158e-13       0.000000000000e+00       1.652338398942e-13       2.090807454377e-14       1.967896798947e-15 
  399       2.352342484427e-10       2.944774847097e-12       2.410023181095e-13       0.000000000000e+00       1.638766550526e-13       2.054252153469e-14       1.957634475715e-15 
  400       2.345990470376e-10       2.942357710699e-12      -2.050583127437e-14       0.000000000000e+00       1.625338846265e-13       2.018262837151e-14       1.947271451975e-15 
  401       2.340203244275e-10       2.939402640143e-12      -2.807385626385e-13       0.000000000000e+00       1.612052546502e-13       1.982829870141e-14       1.936809846691e-15 
  402       2.334975983057e-10       2.935909320276e-12      -5.395677716614e-13       0.000000000000e+00       1.598904796432e-13       1.947943233222e-14       1.926251819035e-15 
  403       2.330303621114e-10       2.931877532471e-12      -7.968634799725e-13       0.000000000000e+00       1.585892625223e-13       1.913592520379e-14       1.915599568607e-15 
  404       2.326180848464e-10       2.927307155414e-12      -1.052493825327e-12       0.000000000000e+00       1.573012945143e-13       1.879766935946e-14       1.904855335643e-15 
  405       2.322602108911e-10       2.922198165887e-12      -1.306325051783e-12       0.000000000000e+00       1.560262550681e-13       1.846455291744e-14       1.894021401236e-15 
  406       2.319561598217e-10       2.916550639555e-12      -1.558221499872e-12       0.000000000000e+00       1.547638117677e-13       1.813646004222e-14       1.883100087544e-15 
  407       2.317053262258e-10       2.910364751750e-12      -1.808045596780e-12       0.000000000000e+00       1.535136202440e-13       1.781327091602e-14       1.872093758008e-15 
  408       2.315070795194e-10       2.903640778254e-12      -2.055657846519e-12       0.000000000000e+00       1.522753240876e-13       1.749486171020e-14       1.861004817567e-15 
  409       2.313607637629e-10       2.896379096089e-12      -2.300916820102e-12       0.000000000000e+00       1.510485547615e-13       1.718110455666e-14       1.849835712871e-15 
  410       2.312657401654e-10       2.888580901473e-12      -2.543693541466e-12       0.000000000000e+00       1.498329964252e-13       1.687188727524e-14       1.838588658058e-15 
  411       2.312215166283e-10       2.880250390130e-12      -2.783915226668e-12       0.000000000000e+00       1.486285831179e-13       1.656717338408e-14       1.827264800943e-15 
  412       2.312276224289e-10       2.871392655746e-12      -3.021523074561e-12       0.000000000000e+00       1.474353083872e-13       1.626694415860e-14       1.815865027717e-15 
  413       2.312835657950e-10       2.862012981063e-12      -3.256458011409e-12       0.000000000000e+00       1.462531609671e-13       1.597117905302e-14       1.804390234741e-15 
  414       2.313888337520e-10       2.852116839169e-12      -3.488660691312e-12       0.000000000000e+00       1.450821247363e-13       1.567985568586e-14       1.792841328556e-15 
  415       2.315428919693e-10       2.841709894802e-12      -3.718071496635e-12       0.000000000000e+00       1.439221786768e-13       1.539294982541e-14       1.781219225912e-15 
  416       2.317451846073e-10       2.830798005636e-12      -3.944630538432e-12       0.000000000000e+00       1.427732968331e-13       1.511043537525e-14       1.769524853779e-15 
  417       2.319951341645e-10       2.819387223584e-12      -4.168277656876e-12       0.000000000000e+00       1.416354482701e-13       1.483228435971e-14       1.757759149371e-15 
  418       2.322921413239e-10       2.807483796091e-12      -4.388952421684e-12       0.000000000000e+00       1.405085970324e-13       1.455846690936e-14       1.745923060164e-15 
  419       2.326355848001e-10       2.795094167429e-12      -4.606594132542e-12       0.000000000000e+00       1.393927021028e-13       1.428895124651e-14       1.734017543912e-15 
  420       2.330248211863e-10       2.782224979994e-12      -4.821141819536e-12       0.000000000000e+00       1.382877173606e-13       1.402370367066e-14       1.722043568671e-15 
  421       2.334591848008e-10       2.768883075600e-12      -5.032534243573e-12       0.000000000000e+00       1.371935915411e-13       1.376268854403e-14       1.710002112814e-15 
  422       2.339379875339e-10       2.755075496776e-12      -5.240709896814e-12       0.000000000000e+00       1.361102681933e-13       1.350586827703e-14       1.697894165051e-15 
  423       2.344605186950e-10       2.740809488063e-12      -5.445607003096e-12       0.000000000000e+00       1.350376856393e-13       1.325320331373e-14       1.685720724450e-15 
  424       2.350260448592e-10       2.726092497306e-12      -5.647163518362e-12       0.000000000000e+00       1.339757769326e-13       1.300465211737e-14       1.673482800454e-15 
  425       2.356338097141e-10       2.710932176951e-12      -5.845317131083e-12       0.000000000000e+00       1.329244698171e-13       1.276017115582e-14       1.661181412899e-15 
  426       2.362830339070e-10       2.695336385345e-12      -6.040005262691e-12       0.000000000000e+00       1.318836866853e-13       1.251971488711e-14       1.648817592036e-15 
  427       2.369729148912e-10       2.679313188023e-12      -6.231165068000e-12       0.000000000000e+00       1.308533445374e-13       1.228323574486e-14       1.636392378549e-15 
  428       2.377026267735e-10       2.662870859013e-12      -6.418733435638e-12       0.000000000000e+00       1.298333549398e-13       1.205068412381e-14       1.623906823573e-15 
  429       2.384713201603e-10       2.646017882124e-12      -6.602646988469e-12       0.000000000000e+00       1.288236239837e-13       1.182200836528e-14       1.611361988713e-15 
  430       2.392781220050e-10       2.628762952246e-12      -6.782842084022e-12       0.000000000000e+00       1.278240522439e-13       1.159715474268e-14       1.598758946064e-15 
  431       2.401221354546e-10       2.611114976646e-12      -6.959254814918e-12       0.000000000000e+00       1.268345347376e-13       1.137606744698e-14       1.586098778230e-15 
  432       2.410024396968e-10       2.593083076260e-12      -7.131821009295e-12       0.000000000000e+00       1.258549608827e-13       1.115868857219e-14       1.573382578343e-15 
  433       2.419180898063e-10       2.574676586991e-12      -7.300476231238e-12       0.000000000000e+00       1.248852144566e-13       1.094495810086e-14       1.560611450080e-15 
  434       2.428681165922e-10       2.555905061007e-12      -7.465155781202e-12       0.000000000000e+00       1.239251735553e-13       1.073481388955e-14       1.547786507686e-15 
  435       2.438515264447e-10       2.536778268031e-12      -7.625794696440e-12       0.000000000000e+00       1.229747105514e-13       1.052819165436e-14       1.534908875989e-15 
  436       2.448673011815e-10       2.517306196642e-12      -7.782327751431e-12       0.000000000000e+00       1.220336920533e-13       1.032502495635e-14       1.521979690422e-15 
  437       2.459143978955e-10       2.497499055567e-12      -7.934689458305e-12       0.000000000000e+00       1.211019788636e-13       1.012524518708e-14       1.509000097040e-15 
  438       2.469917488007e-10       2.477367274979e-12      -8.082814067273e-12       0.000000000000e+00       1.201794259379e-13       9.928781554064e-15       1.495971252540e-15 
  439       2.480982610797e-10       2.456921507791e-12      -8.226635567047e-12       0.000000000000e+00       1.192658823432e-13       9.735561066275e-15       1.482894324279e-15 
  440       2.492328167304e-10       2.436172630953e-12      -8.366087685275e-12       0.000000000000e+00       1.183611912171e-13       9.545508519624e-15       1.469770490295e-15 
  441       2.503942724126e-10       2.415131746747e-12      -8.501103888960e-12       0.000000000000e+00       1.174651897261e-13       9.358546482446e-15       1.456600939325e-15 
  442       2.515814592951e-10       2.393810184083e-12      -8.631617384893e-12       0.000000000000e+00       1.165777090242e-13       9.174595280986e-15       1.443386870824e-15 
  443       2.527931829024e-10       2.372219499794e-12      -8.757561120077e-12       0.000000000000e+00       1.156985742119e-13       8.993572984888e-15       1.430129494982e-15 
  444       2.540282229616e-10       2.350371479931e-12      -8.878867782153e-12       0.000000000000e+00       1.148276042944e-13       8.815395392679e-15       1.416830032748e-15 
  445       2.552853332493e-10       2.328278141061e-12      -8.995469799827e-12       0.000000000000e+00       1.139646121410e-13       8.639976017254e-15       1.403489715842e-15 
  446       2.565632414383e-10       2.305951731561e-12      -9.107299343299e-12       0.000000000000e+00       1.131094044430e-13       8.467226071365e-15       1.390109786782e-15 
