# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1239       1.185165064800e-10       3.321394958490e-12       5.441679168082e-13       1.185447269690e-14       2.446018209993e-15       1.738293944221e-16      -7.817294251511e-17 
 1240       1.179708016387e-10       3.345093296903e-12       5.022631777532e-13       1.184355219818e-14       2.438321966696e-15       1.785748989955e-16      -7.888267561647e-17 
 1241       1.174300995603e-10       3.368590002073e-12       4.584521924634e-13       1.183261284317e-14       2.430655703127e-15       1.832277887735e-16      -7.958169115286e-17 
 1242       1.168945999573e-10       3.391872206997e-12       4.127517598600e-13       1.182165743291e-14       2.423019235146e-15       1.877828412221e-16      -8.026990272841e-17 
 1243       1.163645036781e-10       3.414926967523e-12       3.651788294608e-13       1.181068878578e-14       2.415412376217e-15       1.922348025602e-16      -8.094722367280e-17 
 1244       1.158400127096e-10       3.437741262198e-12       3.157505017107e-13       1.179970973755e-14       2.407834937402e-15       1.965783876990e-16      -8.161356704087e-17 
 1245       1.153213301791e-10       3.460301992122e-12       2.644840283124e-13       1.178872314137e-14       2.400286727352e-15       2.008082801802e-16      -8.226884561227e-17 
 1246       1.148086367627e-10       3.482597204325e-12       2.113997016950e-13       1.177773170223e-14       2.392767570169e-15       2.049208088913e-16      -8.291297698345e-17 
 1247       1.143020196039e-10       3.504619777932e-12       1.565295598592e-13       1.176673747808e-14       2.385277359207e-15       2.089189998631e-16      -8.354589890977e-17 
 1248       1.138015425651e-10       3.526363780945e-12       9.990878431770e-14       1.175574237295e-14       2.377816003889e-15       2.128075836196e-16      -8.416755414270e-17 
 1249       1.133072697468e-10       3.547823250579e-12       4.157282077495e-14       1.174474830197e-14       2.370383411896e-15       2.165913238474e-16      -8.477788535381e-17 
 1250       1.128192654874e-10       3.568992193206e-12      -1.844262031940e-14       1.173375719146e-14       2.362979489163e-15       2.202750174637e-16      -8.537683513485e-17 
 1251       1.123375943637e-10       3.589864584299e-12      -8.010156321668e-14       1.172277097891e-14       2.355604139872e-15       2.238634946850e-16      -8.596434599779e-17 
 1252       1.118623211911e-10       3.610434368372e-12      -1.433677663155e-13       1.171179161301e-14       2.348257266453e-15       2.273616190949e-16      -8.654036037482e-17 
 1253       1.113935110245e-10       3.630695458929e-12      -2.082047216081e-13       1.170082105369e-14       2.340938769576e-15       2.307742877129e-16      -8.710482061843e-17 
 1254       1.109312291577e-10       3.650641738401e-12      -2.745756541263e-13       1.168986127210e-14       2.333648548144e-15       2.341064310626e-16      -8.765766900142e-17 
 1255       1.104755411249e-10       3.670267058096e-12      -3.424435213884e-13       1.167891425067e-14       2.326386499295e-15       2.373630132400e-16      -8.819884771696e-17 
 1256       1.100265126999e-10       3.689565238136e-12      -4.117710128447e-13       1.166798198313e-14       2.319152518392e-15       2.405490319817e-16      -8.872829887864e-17 
 1257       1.095842098974e-10       3.708530067407e-12      -4.825205493246e-13       1.165706647450e-14       2.311946499022e-15       2.436695187337e-16      -8.924596452048e-17 
 1258       1.091486989728e-10       3.727155303497e-12      -5.546542824819e-13       1.164616974113e-14       2.304768332989e-15       2.467295387190e-16      -8.975178659699e-17 
 1259       1.087200464226e-10       3.745434672644e-12      -6.281340942421e-13       1.163529381072e-14       2.297617910311e-15       2.497341910067e-16      -9.024570698320e-17 
 1260       1.082983189850e-10       3.763361869675e-12      -7.029215962480e-13       1.162444072236e-14       2.290495119215e-15       2.526886085798e-16      -9.072766747471e-17 
 1261       1.078835836402e-10       3.780930557953e-12      -7.789781293061e-13       1.161361252650e-14       2.283399846135e-15       2.555979584037e-16      -9.119760978773e-17 
 1262       1.074759076103e-10       3.798134369318e-12      -8.562647628331e-13       1.160281128504e-14       2.276331975702e-15       2.584674414947e-16      -9.165547555911e-17 
 1263       1.070753583602e-10       3.814966904034e-12      -9.347422943020e-13       1.159203907128e-14       2.269291390746e-15       2.613022929880e-16      -9.210120634638e-17 
 1264       1.066820035979e-10       3.831421730729e-12      -1.014371248688e-12       1.158129797001e-14       2.262277972286e-15       2.641077822064e-16      -9.253474362782e-17 
 1265       1.062959112745e-10       3.847492386339e-12      -1.095111877916e-12       1.157059007747e-14       2.255291599529e-15       2.668892127283e-16      -9.295602880244e-17 
 1266       1.059171495847e-10       3.863172376052e-12      -1.176924160306e-12       1.155991750141e-14       2.248332149866e-15       2.696519224563e-16      -9.336500319009e-17 
 1267       1.055457869674e-10       3.878455173253e-12      -1.259767800018e-12       1.154928236110e-14       2.241399498863e-15       2.724012836853e-16      -9.376160803145e-17 
 1268       1.051818921057e-10       3.893334219466e-12      -1.343602226501e-12       1.153868678734e-14       2.234493520263e-15       2.751427031711e-16      -9.414578448808e-17 
 1269       1.048255339274e-10       3.907802924296e-12      -1.428386593939e-12       1.152813292250e-14       2.227614085976e-15       2.778816221985e-16      -9.451747364249e-17 
 1270       1.044767816054e-10       3.921854665376e-12      -1.514079780693e-12       1.151762292054e-14       2.220761066078e-15       2.806235166497e-16      -9.487661649814e-17 
 1271       1.041357045580e-10       3.935482788307e-12      -1.600640388755e-12       1.150715894700e-14       2.213934328804e-15       2.833738970728e-16      -9.522315397950e-17 
 1272       1.038023724493e-10       3.948680606605e-12      -1.688026743185e-12       1.149674317907e-14       2.207133740546e-15       2.861383087498e-16      -9.555702693207e-17 
 1273       1.034768551893e-10       3.961441401640e-12      -1.776196891566e-12       1.148637780557e-14       2.200359165848e-15       2.889223317654e-16      -9.587817612248e-17 
 1274       1.031592229346e-10       3.973758422584e-12      -1.865108603444e-12       1.147606502699e-14       2.193610467399e-15       2.917315810747e-16      -9.618654223844e-17 
 1275       1.028495460886e-10       3.985624886352e-12      -1.954719369779e-12       1.146580705551e-14       2.186887506032e-15       2.945717065721e-16      -9.648206588887e-17 
 1276       1.025478953017e-10       3.997033977545e-12      -2.044986402386e-12       1.145560611503e-14       2.180190140719e-15       2.974483931596e-16      -9.676468760385e-17 
 1277       1.022543414721e-10       4.007978848397e-12      -2.135866633386e-12       1.144546444115e-14       2.173518228563e-15       3.003673608147e-16      -9.703434783476e-17 
 1278       1.019689557455e-10       4.018452618713e-12      -2.227316714651e-12       1.143538428125e-14       2.166871624799e-15       3.033343646590e-16      -9.729098695424e-17 
 1279       1.016918095160e-10       4.028448375816e-12      -2.319293017249e-12       1.142536789447e-14       2.160250182783e-15       3.063551950267e-16      -9.753454525624e-17 
 1280       1.014229744261e-10       4.037959174493e-12      -2.411751630889e-12       1.141541755174e-14       2.153653753997e-15       3.094356775328e-16      -9.776496295612e-17 
 1281       1.011625223674e-10       4.046978036931e-12      -2.504648363374e-12       1.140553553582e-14       2.147082188032e-15       3.125816731411e-16      -9.798218019062e-17 
 1282       1.009105254806e-10       4.055497952667e-12      -2.597938740039e-12       1.139572414128e-14       2.140535332597e-15       3.157990782331e-16      -9.818613701793e-17 
 1283       1.006670561559e-10       4.063511878530e-12      -2.691578003201e-12       1.138598567458e-14       2.134013033503e-15       3.190938246761e-16      -9.837677341774e-17 
 1284       1.004321870337e-10       4.071012738583e-12      -2.785521111606e-12       1.137632245402e-14       2.127515134665e-15       3.224718798913e-16      -9.855402929126e-17 
 1285       1.002059693032e-10       4.077994847538e-12      -2.879724502076e-12       1.136673650504e-14       2.121041492338e-15       3.259373359836e-16      -9.871786211331e-17 
 1286       9.998836732861e-11       4.084458198840e-12      -2.974151397489e-12       1.135722864206e-14       2.114592018004e-15       3.294866531991e-16      -9.886830010819e-17 
 1287       9.977932328008e-11       4.090404225256e-12      -3.068766558092e-12       1.134779937619e-14       2.108166635962e-15       3.331143511089e-16      -9.900538967893e-17 
 1288       9.957877876627e-11       4.095834379879e-12      -3.163534524347e-12       1.133844921911e-14       2.101765269131e-15       3.368149135356e-16      -9.912917781136e-17 
 1289       9.938667483307e-11       4.100750136177e-12      -3.258419616508e-12       1.132917868302e-14       2.095387839043e-15       3.405827884834e-16      -9.923971207555e-17 
 1290       9.920295196246e-11       4.105152988037e-12      -3.353385934197e-12       1.131998828068e-14       2.089034265842e-15       3.444123880674e-16      -9.933704062702e-17 
 1291       9.902755007121e-11       4.109044449810e-12      -3.448397355974e-12       1.131087852540e-14       2.082704468279e-15       3.482980884431e-16      -9.942121220817e-17 
 1292       9.886040850971e-11       4.112426056364e-12      -3.543417538916e-12       1.130184993100e-14       2.076398363710e-15       3.522342297362e-16      -9.949227614949e-17 
 1293       9.870146606071e-11       4.115299363125e-12      -3.638409918189e-12       1.129290301189e-14       2.070115868093e-15       3.562151159720e-16      -9.955028237098e-17 
 1294       9.855066093810e-11       4.117665946126e-12      -3.733337706619e-12       1.128403828297e-14       2.063856895982e-15       3.602350150048e-16      -9.959528138341e-17 
 1295       9.840793078572e-11       4.119527402054e-12      -3.828163894274e-12       1.127525625970e-14       2.057621360526e-15       3.642881584480e-16      -9.962732428968e-17 
 1296       9.827321267605e-11       4.120885348299e-12      -3.922851248031e-12       1.126655745810e-14       2.051409173463e-15       3.683687416031e-16      -9.964646278610e-17 
 1297       9.814644310909e-11       4.121741422996e-12      -4.017362311153e-12       1.125794239469e-14       2.045220245121e-15       3.724709233896e-16      -9.965274916377e-17 
 1298       9.802755801104e-11       4.122097285075e-12      -4.111659402864e-12       1.124941158654e-14       2.039054484411e-15       3.765888262746e-16      -9.964623630984e-17 
 1299       9.791649273313e-11       4.121954614308e-12      -4.205704617922e-12       1.124096555126e-14       2.032911798824e-15       3.807165362019e-16      -9.962697770887e-17 
 1300       9.781318205039e-11       4.121315111354e-12      -4.299459826194e-12       1.123260480699e-14       2.026792094427e-15       3.848481025223e-16      -9.959502744415e-17 
 1301       9.771756016038e-11       4.120180497809e-12      -4.392886672230e-12       1.122432987240e-14       2.020695275863e-15       3.889775379225e-16      -9.955044019901e-17 
 1302       9.762956068203e-11       4.118552516249e-12      -4.485946574837e-12       1.121614126670e-14       2.014621246345e-15       3.930988183551e-16      -9.949327125814e-17 
 1303       9.754911665435e-11       4.116432930279e-12      -4.578600726652e-12       1.120803950961e-14       2.008569907650e-15       3.972058829680e-16      -9.942357650892e-17 
 1304       9.747616053525e-11       4.113823524581e-12      -4.670810093721e-12       1.120002512140e-14       2.002541160122e-15       4.012926340338e-16      -9.934141244276e-17 
 1305       9.741062420031e-11       4.110726104958e-12      -4.762535415067e-12       1.119209862286e-14       1.996534902663e-15       4.053529368800e-16      -9.924683615637e-17 
 1306       9.735243894150e-11       4.107142498382e-12      -4.853737202267e-12       1.118426053531e-14       1.990551032732e-15       4.093806198175e-16      -9.913990535314e-17 
 1307       9.730153546604e-11       4.103074553042e-12      -4.944375739030e-12       1.117651138060e-14       1.984589446341e-15       4.133694740714e-16      -9.902067834443e-17 
 1308       9.725784389509e-11       4.098524138391e-12      -5.034411080763e-12       1.116885168109e-14       1.978650038052e-15       4.173132537095e-16      -9.888921405090e-17 
 1309       9.722129376259e-11       4.093493145188e-12      -5.123803054153e-12       1.116128195968e-14       1.972732700974e-15       4.212056755726e-16      -9.874557200381e-17 
 1310       9.719181401400e-11       4.087983485554e-12      -5.212511256736e-12       1.115380273979e-14       1.966837326759e-15       4.250404192036e-16      -9.858981234640e-17 
 1311       9.716933300507e-11       4.081997093009e-12      -5.300495056476e-12       1.114641454535e-14       1.960963805595e-15       4.288111267775e-16      -9.842199583514e-17 
 1312       9.715377850063e-11       4.075535922525e-12      -5.387713591333e-12       1.113911790084e-14       1.955112026212e-15       4.325114030304e-16      -9.824218384110e-17 
 1313       9.714507767335e-11       4.068601950573e-12      -5.474125768845e-12       1.113191333122e-14       1.949281875867e-15       4.361348151898e-16      -9.805043835127e-17 
 1314       9.714315710255e-11       4.061197175164e-12      -5.559690265695e-12       1.112480136200e-14       1.943473240351e-15       4.396748929034e-16      -9.784682196984e-17 
 1315       9.714794277291e-11       4.053323615905e-12      -5.644365527290e-12       1.111778251920e-14       1.937686003978e-15       4.431251281692e-16      -9.763139791959e-17 
 1316       9.715936007329e-11       4.044983314036e-12      -5.728109767331e-12       1.111085732935e-14       1.931920049584e-15       4.464789752650e-16      -9.740423004315e-17 
 1317       9.717733379551e-11       4.036178332485e-12      -5.810880967394e-12       1.110402631950e-14       1.926175258527e-15       4.497298506776e-16      -9.716538280434e-17 
 1318       9.720178813308e-11       4.026910755909e-12      -5.892636876497e-12       1.109729001721e-14       1.920451510678e-15       4.528711330329e-16      -9.691492128952e-17 
 1319       9.723264668003e-11       4.017182690745e-12      -5.973335010677e-12       1.109064895058e-14       1.914748684421e-15       4.558961630250e-16      -9.665291120888e-17 
 1320       9.726983242962e-11       4.006996265256e-12      -6.052932652567e-12       1.108410364817e-14       1.909066656649e-15       4.587982433462e-16      -9.637941889776e-17 
 1321       9.731326777319e-11       3.996353629574e-12      -6.131386850965e-12       1.107765463912e-14       1.903405302760e-15       4.615706386162e-16      -9.609451131801e-17 
 1322       9.736287449885e-11       3.985256955753e-12      -6.208654420414e-12       1.107130245301e-14       1.897764496654e-15       4.642065753118e-16      -9.579825605925e-17 
 1323       9.741857379032e-11       3.973708437810e-12      -6.284691940771e-12       1.106504761999e-14       1.892144110730e-15       4.666992416964e-16      -9.549072134027e-17 
 1324       9.748027825375e-11       3.961711096855e-12      -6.359460545805e-12       1.105889041917e-14       1.886544027719e-15       4.690437022279e-16      -9.517199130477e-17 
 1325       9.754786790434e-11       3.949271206098e-12      -6.432940347703e-12       1.105283012112e-14       1.880964176338e-15       4.712426640571e-16      -9.484221209102e-17 
 1326       9.762121391210e-11       3.936395892715e-12      -6.505116171011e-12       1.104686573703e-14       1.875404496025e-15       4.733007740702e-16      -9.450154627361e-17 
 1327       9.770018654794e-11       3.923092335296e-12      -6.575972777967e-12       1.104099626947e-14       1.869864925129e-15       4.752227102490e-16      -9.415015761751e-17 
 1328       9.778465518190e-11       3.909367763953e-12      -6.645494868404e-12       1.103522071234e-14       1.864345400917e-15       4.770131817309e-16      -9.378821108040e-17 
 1329       9.787448828141e-11       3.895229460419e-12      -6.713667079648e-12       1.102953805087e-14       1.858845859562e-15       4.786769288698e-16      -9.341587281508e-17 
 1330       9.796955340944e-11       3.880684758149e-12      -6.780473986425e-12       1.102394726160e-14       1.853366236145e-15       4.802187232965e-16      -9.303331017182e-17 
 1331       9.806971722284e-11       3.865741042425e-12      -6.845900100758e-12       1.101844731237e-14       1.847906464653e-15       4.816433679793e-16      -9.264069170070e-17 
 1332       9.817484547045e-11       3.850405750452e-12      -6.909929871873e-12       1.101303716226e-14       1.842466477976e-15       4.829556972844e-16      -9.223818715403e-17 
 1333       9.828480299143e-11       3.834686371469e-12      -6.972547686098e-12       1.100771576166e-14       1.837046207899e-15       4.841605770365e-16      -9.182596748867e-17 
 1334       9.839945371342e-11       3.818590446841e-12      -7.033737866765e-12       1.100248205213e-14       1.831645585110e-15       4.852629045794e-16      -9.140420486845e-17 
 1335       9.851866065080e-11       3.802125570170e-12      -7.093484674113e-12       1.099733496650e-14       1.826264539186e-15       4.862676088364e-16      -9.097307266649e-17 
 1336       9.864228590293e-11       3.785299387390e-12      -7.151772305192e-12       1.099227342876e-14       1.820902998600e-15       4.871796503708e-16      -9.053274546758e-17 
 1337       9.877019065232e-11       3.768119596871e-12      -7.208584893758e-12       1.098729635412e-14       1.815560890711e-15       4.880040214465e-16      -9.008339907056e-17 
 1338       9.890223516295e-11       3.750593949524e-12      -7.263906510181e-12       1.098240264892e-14       1.810238141766e-15       4.887457460887e-16      -8.962521049070e-17 
 1339       9.903827877840e-11       3.732730248898e-12      -7.317721161346e-12       1.097759121066e-14       1.804934676896e-15       4.894098801440e-16      -8.915835796204e-17 
 1340       9.917817992015e-11       3.714536351287e-12      -7.370012790551e-12       1.097286092796e-14       1.799650420113e-15       4.900015113413e-16      -8.868302093976e-17 
 1341       9.932179608580e-11       3.696020165826e-12      -7.420765277414e-12       1.096821068056e-14       1.794385294306e-15       4.905257593522e-16      -8.819938010256e-17 
 1342       9.946898384724e-11       3.677189654599e-12      -7.469962437772e-12       1.096363933926e-14       1.789139221244e-15       4.909877758515e-16      -8.770761735504e-17 
 1343       9.961959884897e-11       3.658052832735e-12      -7.517588023582e-12       1.095914576596e-14       1.783912121566e-15       4.913927445776e-16      -8.720791583005e-17 
 1344       9.977349580624e-11       3.638617768517e-12      -7.563625722825e-12       1.095472881361e-14       1.778703914783e-15       4.917458813935e-16      -8.670045989105e-17 
 1345       9.993052850334e-11       3.618892583477e-12      -7.608059159405e-12       1.095038732618e-14       1.773514519276e-15       4.920524343465e-16      -8.618543513450e-17 
 1346       1.000905497918e-10       3.598885452501e-12      -7.650871893056e-12       1.094612013868e-14       1.768343852287e-15       4.923176837298e-16      -8.566302839222e-17 
 1347       1.002534115887e-10       3.578604603932e-12      -7.692047419237e-12       1.094192607709e-14       1.763191829927e-15       4.925469421420e-16      -8.513342773375e-17 
 1348       1.004189648746e-10       3.558058319671e-12      -7.731569169041e-12       1.093780395838e-14       1.758058367164e-15       4.927455545482e-16      -8.459682246872e-17 
 1349       1.005870596923e-10       3.537254935276e-12      -7.769420509089e-12       1.093375259051e-14       1.752943377823e-15       4.929188983405e-16      -8.405340314924e-17 
 1350       1.007575451445e-10       3.516202840068e-12      -7.805584741440e-12       1.092977077233e-14       1.747846774587e-15       4.930723833981e-16      -8.350336157224e-17 
 1351       1.009302693924e-10       3.494910477234e-12      -7.840045103485e-12       1.092585729367e-14       1.742768468991e-15       4.932114521486e-16      -8.294689078186e-17 
 1352       1.011050796540e-10       3.473386343922e-12      -7.872784767855e-12       1.092201093523e-14       1.737708371418e-15       4.933415796277e-16      -8.238418507178e-17 
 1353       1.012818222017e-10       3.451638991350e-12      -7.903786842321e-12       1.091823046861e-14       1.732666391100e-15       4.934682735402e-16      -8.181543998765e-17 
 1354       1.014603423614e-10       3.429677024905e-12      -7.933034369694e-12       1.091451465629e-14       1.727642436114e-15       4.935970743205e-16      -8.124085232940e-17 
 1355       1.016404845101e-10       3.407509104244e-12      -7.960510327728e-12       1.091086225158e-14       1.722636413380e-15       4.937335551929e-16      -8.066062015364e-17 
 1356       1.018220920744e-10       3.385143943398e-12      -7.986197629021e-12       1.090727199865e-14       1.717648228655e-15       4.938833222324e-16      -8.007494277602e-17 
 1357       1.020050075286e-10       3.362590310873e-12      -8.010079120922e-12       1.090374263248e-14       1.712677786535e-15       4.940520144250e-16      -7.948402077360e-17 
 1358       1.021890723931e-10       3.339857029751e-12      -8.032137585423e-12       1.090027287882e-14       1.707724990450e-15       4.942453037282e-16      -7.888805598721e-17 
 1359       1.023741272323e-10       3.316952977793e-12      -8.052355739071e-12       1.089686145424e-14       1.702789742662e-15       4.944688951319e-16      -7.828725152384e-17 
 1360       1.025600116534e-10       3.293887087542e-12      -8.070716232863e-12       1.089350706605e-14       1.697871944262e-15       4.947285267186e-16      -7.768181175897e-17 
 1361       1.027465643039e-10       3.270668346423e-12      -8.087201652150e-12       1.089020841231e-14       1.692971495168e-15       4.950299697238e-16      -7.707194233898e-17 
 1362       1.029336228704e-10       3.247305796845e-12      -8.101794516539e-12       1.088696418178e-14       1.688088294121e-15       4.953790285969e-16      -7.645785018348e-17 
 1363       1.031210320683e-10       3.223808354749e-12      -8.114482000058e-12       1.088377299252e-14       1.683222247637e-15       4.957800422833e-16      -7.583971592835e-17 
 1364       1.033086677089e-10       3.200184262921e-12      -8.125270147254e-12       1.088063320673e-14       1.678373296973e-15       4.962313703566e-16      -7.521761092641e-17 
 1365       1.034964128870e-10       3.176441632014e-12      -8.134169809411e-12       1.087754311386e-14       1.673541391443e-15       4.967298585811e-16      -7.459157936102e-17 
 1366       1.036841500114e-10       3.152588621666e-12      -8.141191938336e-12       1.087450099185e-14       1.668726479492e-15       4.972723332595e-16      -7.396166572520e-17 
 1367       1.038717608034e-10       3.128633440584e-12      -8.146347586560e-12       1.087150510706e-14       1.663928508692e-15       4.978556011973e-16      -7.332791482227e-17 
 1368       1.040591262961e-10       3.104584346641e-12      -8.149647907552e-12       1.086855371435e-14       1.659147425740e-15       4.984764496663e-16      -7.269037176640e-17 
 1369       1.042461268327e-10       3.080449646960e-12      -8.151104155917e-12       1.086564505694e-14       1.654383176459e-15       4.991316463682e-16      -7.204908198325e-17 
 1370       1.044326420651e-10       3.056237698010e-12      -8.150727687608e-12       1.086277736648e-14       1.649635705792e-15       4.998179393988e-16      -7.140409121048e-17 
 1371       1.046185509534e-10       3.031956905690e-12      -8.148529960133e-12       1.085994886297e-14       1.644904957800e-15       5.005320572114e-16      -7.075544549842e-17 
 1372       1.048037317636e-10       3.007615725425e-12      -8.144522532756e-12       1.085715775476e-14       1.640190875664e-15       5.012707085811e-16      -7.010319121060e-17 
 1373       1.049880620674e-10       2.983222662252e-12      -8.138717066710e-12       1.085440223855e-14       1.635493401681e-15       5.020305825678e-16      -6.944737502438e-17 
 1374       1.051714187400e-10       2.958786270912e-12      -8.131125325399e-12       1.085168049931e-14       1.630812477258e-15       5.028083484807e-16      -6.878804393151e-17 
 1375       1.053536779595e-10       2.934315155941e-12      -8.121759174607e-12       1.084899071032e-14       1.626148042916e-15       5.036006558417e-16      -6.812524523874e-17 
 1376       1.055347152054e-10       2.909817971758e-12      -8.110630582704e-12       1.084633103310e-14       1.621500038287e-15       5.044041343495e-16      -6.745902656841e-17 
 1377       1.057144052574e-10       2.885303422756e-12      -8.097751620850e-12       1.084369961743e-14       1.616868402106e-15       5.052153938428e-16      -6.678943585902e-17 
 1378       1.058926221939e-10       2.860780263395e-12      -8.083134463205e-12       1.084109460128e-14       1.612253072218e-15       5.060310242648e-16      -6.611652136582e-17 
 1379       1.060692393913e-10       2.836257298287e-12      -8.066791387136e-12       1.083851411083e-14       1.607653985567e-15       5.068475956266e-16      -6.544033166142e-17 
 1380       1.062441295222e-10       2.811743382290e-12      -8.048734773418e-12       1.083595626044e-14       1.603071078202e-15       5.076616579708e-16      -6.476091563638e-17 
 1381       1.064171645543e-10       2.787247420599e-12      -8.028977106446e-12       1.083341915258e-14       1.598504285269e-15       5.084697413358e-16      -6.407832249977e-17 
 1382       1.065882157492e-10       2.762778368831e-12      -8.007530974441e-12       1.083090087790e-14       1.593953541012e-15       5.092683557192e-16      -6.339260177978e-17 
 1383       1.067571536613e-10       2.738345233122e-12      -7.984409069652e-12       1.082839951512e-14       1.589418778771e-15       5.100539910417e-16      -6.270380332432e-17 
 1384       1.069238481362e-10       2.713957070212e-12      -7.959624188567e-12       1.082591313104e-14       1.584899930978e-15       5.108231171107e-16      -6.201197730158e-17 
 1385       1.070881683097e-10       2.689622987536e-12      -7.933189232120e-12       1.082343978054e-14       1.580396929157e-15       5.115721835845e-16      -6.131717420063e-17 
 1386       1.072499826064e-10       2.665352143318e-12      -7.905117205893e-12       1.082097750653e-14       1.575909703921e-15       5.122976199357e-16      -6.061944483205e-17 
 1387       1.074091587387e-10       2.641153746656e-12      -7.875421220327e-12       1.081852433993e-14       1.571438184969e-15       5.129958354152e-16      -5.991884032844e-17 
 1388       1.075655637050e-10       2.617037057616e-12      -7.844114490925e-12       1.081607829965e-14       1.566982301086e-15       5.136632190159e-16      -5.921541214508e-17 
 1389       1.077190637891e-10       2.593011387320e-12      -7.811210338461e-12       1.081363739259e-14       1.562541980141e-15       5.142961394363e-16      -5.850921206048e-17 
 1390       1.078695245586e-10       2.569086098037e-12      -7.776722189185e-12       1.081119961359e-14       1.558117149083e-15       5.148909450448e-16      -5.780029217699e-17 
 1391       1.080168108637e-10       2.545270603275e-12      -7.740663575033e-12       1.080876294541e-14       1.553707733940e-15       5.154439638430e-16      -5.708870492137e-17 
 1392       1.081607868357e-10       2.521574367866e-12      -7.703048133826e-12       1.080632535871e-14       1.549313659818e-15       5.159515034295e-16      -5.637450304541e-17 
 1393       1.083013158862e-10       2.498006908063e-12      -7.663889609486e-12       1.080388481206e-14       1.544934850895e-15       5.164098509641e-16      -5.565773962648e-17 
 1394       1.084382607057e-10       2.474577791625e-12      -7.623201852233e-12       1.080143925186e-14       1.540571230426e-15       5.168152731311e-16      -5.493846806814e-17 
 1395       1.085714832620e-10       2.451296637910e-12      -7.580998818799e-12       1.079898661236e-14       1.536222720735e-15       5.171640161034e-16      -5.421674210074e-17 
 1396       1.087008447995e-10       2.428173117963e-12      -7.537294572632e-12       1.079652481564e-14       1.531889243214e-15       5.174523055062e-16      -5.349261578199e-17 
 1397       1.088262058373e-10       2.405216954609e-12      -7.492103284101e-12       1.079405177154e-14       1.527570718323e-15       5.176763463807e-16      -5.276614349756e-17 
 1398       1.089474261686e-10       2.382437922540e-12      -7.445439230704e-12       1.079156537770e-14       1.523267065587e-15       5.178323231479e-16      -5.203737996166e-17 
 1399       1.090643648590e-10       2.359845848408e-12      -7.397316797273e-12       1.078906351951e-14       1.518978203593e-15       5.179163995727e-16      -5.130638021764e-17 
 1400       1.091768802456e-10       2.337450610913e-12      -7.347750476184e-12       1.078654407007e-14       1.514704049989e-15       5.179247187271e-16      -5.057319963858e-17 
 1401       1.092848299351e-10       2.315262140896e-12      -7.296754867560e-12       1.078400489018e-14       1.510444521482e-15       5.178534029544e-16      -4.983789392787e-17 
 1402       1.093880878123e-10       2.293289480273e-12      -7.244346740986e-12       1.078144396704e-14       1.506199541155e-15       5.176994450206e-16      -4.910052604105e-17 
 1403       1.094865952588e-10       2.271537947925e-12      -7.190551243768e-12       1.077885983185e-14       1.501969060510e-15       5.174633918109e-16      -4.836118702921e-17 
 1404       1.095803104658e-10       2.250011944428e-12      -7.135395757841e-12       1.077625114648e-14       1.497753037649e-15       5.171466885542e-16      -4.761997541419e-17 
 1405       1.096691914730e-10       2.228715890556e-12      -7.078907844470e-12       1.077361656520e-14       1.493551429978e-15       5.167507901930e-16      -4.687699028806e-17 
 1406       1.097531961691e-10       2.207654227312e-12      -7.021115244583e-12       1.077095473462e-14       1.489364194201e-15       5.162771614020e-16      -4.613233131409e-17 
 1407       1.098322822908e-10       2.186831415963e-12      -6.962045879101e-12       1.076826429371e-14       1.485191286324e-15       5.157272766060e-16      -4.538609872785e-17 
 1408       1.099064074230e-10       2.166251938072e-12      -6.901727849271e-12       1.076554387379e-14       1.481032661647e-15       5.151026199980e-16      -4.463839333812e-17 
 1409       1.099755289987e-10       2.145920295530e-12      -6.840189437001e-12       1.076279209847e-14       1.476888274767e-15       5.144046855577e-16      -4.388931652799e-17 
 1410       1.100396042984e-10       2.125841010591e-12      -6.777459105189e-12       1.076000758368e-14       1.472758079574e-15       5.136349770694e-16      -4.313897025581e-17 
 1411       1.100985904502e-10       2.106018625902e-12      -6.713565498054e-12       1.075718893767e-14       1.468642029252e-15       5.127950081400e-16      -4.238745705621e-17 
 1412       1.101524444295e-10       2.086457704537e-12      -6.648537441475e-12       1.075433476092e-14       1.464540076275e-15       5.118863022175e-16      -4.163488004117e-17 
 1413       1.102011230585e-10       2.067162830031e-12      -6.582403943316e-12       1.075144364621e-14       1.460452172406e-15       5.109103926090e-16      -4.088134290094e-17 
 1414       1.102445830064e-10       2.048138606410e-12      -6.515194193760e-12       1.074851417857e-14       1.456378268695e-15       5.098688224988e-16      -4.012694990513e-17 
 1415       1.102827807892e-10       2.029389658227e-12      -6.446937565647e-12       1.074554493527e-14       1.452318315479e-15       5.087631449666e-16      -3.937180590367e-17 
 1416       1.103156727690e-10       2.010920630592e-12      -6.377663614796e-12       1.074253448578e-14       1.448272262381e-15       5.075949230055e-16      -3.861601632784e-17 
