# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1337       9.913787062493e-11       3.789843860418e-12      -7.242470847627e-12       1.200868791941e-14       2.324404945183e-15       5.535141215368e-16      -9.121999724862e-17 
 1338       9.926708092208e-11       3.772534073508e-12      -7.299170462343e-12       1.200358813066e-14       2.318089379025e-15       5.540964963428e-16      -9.075015533061e-17 
 1339       9.940024467346e-11       3.754883092963e-12      -7.354314303174e-12       1.199857339543e-14       2.311795519301e-15       5.546993541554e-16      -9.027224338092e-17 
 1340       9.953722866643e-11       3.736897287545e-12      -7.407872050905e-12       1.199364317535e-14       2.305523262625e-15       5.553287529258e-16      -8.978641883980e-17 
 1341       9.967789881521e-11       3.718583070051e-12      -7.459813238523e-12       1.198879692648e-14       2.299272504220e-15       5.559907863639e-16      -8.929284022716e-17 
 1342       9.982212015918e-11       3.699946897397e-12      -7.510107250959e-12       1.198403409928e-14       2.293043137913e-15       5.566915840041e-16      -8.879166714467e-17 
 1343       9.996975686121e-11       3.680995270706e-12      -7.558723324841e-12       1.197935413861e-14       2.286835056130e-15       5.574373112724e-16      -8.828306027781e-17 
 1344       1.001206722060e-10       3.661734735391e-12      -7.605630548233e-12       1.197475648374e-14       2.280648149899e-15       5.582341695524e-16      -8.776718139805e-17 
 1345       1.002747285983e-10       3.642171881240e-12      -7.650797860381e-12       1.197024056830e-14       2.274482308842e-15       5.590883962520e-16      -8.724419336484e-17 
 1346       1.004317888838e-10       3.622313610456e-12      -7.694199193044e-12       1.196580565938e-14       2.268337430746e-15       5.600045266029e-16      -8.671424913381e-17 
 1347       1.005917203305e-10       3.602167944773e-12      -7.735828956088e-12       1.196145037285e-14       2.262213450407e-15       5.609801582654e-16      -8.617745864623e-17 
 1348       1.007543906872e-10       3.581743227277e-12      -7.775686719605e-12       1.195717315276e-14       2.256110311094e-15       5.620111299818e-16      -8.563392158399e-17 
 1349       1.009196668633e-10       3.561047855351e-12      -7.813772087690e-12       1.195297243173e-14       2.250027955001e-15       5.630932546344e-16      -8.508373833230e-17 
 1350       1.010874149274e-10       3.540090280781e-12      -7.850084698518e-12       1.194884663092e-14       2.243966323243e-15       5.642223191969e-16      -8.452700998106e-17 
 1351       1.012575001056e-10       3.518879009860e-12      -7.884624224435e-12       1.194479416003e-14       2.237925355856e-15       5.653940846856e-16      -8.396383832621e-17 
 1352       1.014297867800e-10       3.497422603487e-12      -7.917390372044e-12       1.194081341727e-14       2.231904991792e-15       5.666042861110e-16      -8.339432587111e-17 
 1353       1.016041384870e-10       3.475729677276e-12      -7.948382882290e-12       1.193690278933e-14       2.225905168918e-15       5.678486324289e-16      -8.281857582789e-17 
 1354       1.017804179157e-10       3.453808901653e-12      -7.977601530544e-12       1.193306065138e-14       2.219925824012e-15       5.691228064919e-16      -8.223669211884e-17 
 1355       1.019584869067e-10       3.431669001964e-12      -8.005046126693e-12       1.192928536699e-14       2.213966892761e-15       5.704224650007e-16      -8.164877937773e-17 
 1356       1.021382064497e-10       3.409318758579e-12      -8.030716515223e-12       1.192557528819e-14       2.208028309760e-15       5.717432384557e-16      -8.105494295123e-17 
 1357       1.023194366827e-10       3.386767006989e-12      -8.054612575306e-12       1.192192875538e-14       2.202110008506e-15       5.730807311077e-16      -8.045528890021e-17 
 1358       1.025020368901e-10       3.364022637917e-12      -8.076734220886e-12       1.191834409733e-14       2.196211921400e-15       5.744305209102e-16      -7.984992400118e-17 
 1359       1.026858655011e-10       3.341094597415e-12      -8.097081400764e-12       1.191481963116e-14       2.190333979739e-15       5.757881594699e-16      -7.923895574758e-17 
 1360       1.028707800880e-10       3.317991886972e-12      -8.115654098685e-12       1.191135366233e-14       2.184476113720e-15       5.771491719986e-16      -7.862249235120e-17 
 1361       1.030566373650e-10       3.294723563615e-12      -8.132452333425e-12       1.190794448458e-14       2.178638252431e-15       5.785090572643e-16      -7.800064274351e-17 
 1362       1.032432931861e-10       3.271298740010e-12      -8.147476158874e-12       1.190459037994e-14       2.172820323852e-15       5.798632875427e-16      -7.737351657705e-17 
 1363       1.034306025439e-10       3.247726584571e-12      -8.160725664125e-12       1.190128961871e-14       2.167022254852e-15       5.812073085684e-16      -7.674122422678e-17 
 1364       1.036184195678e-10       3.224016321558e-12      -8.172200973559e-12       1.189804045940e-14       2.161243971185e-15       5.825365394864e-16      -7.610387679143e-17 
 1365       1.038065975226e-10       3.200177231183e-12      -8.181902246927e-12       1.189484114874e-14       2.155485397491e-15       5.838463728034e-16      -7.546158609490e-17 
 1366       1.039949888067e-10       3.176218649713e-12      -8.189829679445e-12       1.189168992166e-14       2.149746457288e-15       5.851321743391e-16      -7.481446468760e-17 
 1367       1.041834449507e-10       3.152149969573e-12      -8.195983501871e-12       1.188858500125e-14       2.144027072974e-15       5.863892831777e-16      -7.416262584781e-17 
 1368       1.043718166156e-10       3.127980639447e-12      -8.200363980596e-12       1.188552459873e-14       2.138327165824e-15       5.876130116192e-16      -7.350618358307e-17 
 1369       1.045599535914e-10       3.103720164387e-12      -8.202971417727e-12       1.188250691346e-14       2.132646655984e-15       5.887986451307e-16      -7.284525263152e-17 
 1370       1.047477047954e-10       3.079378105910e-12      -8.203806151176e-12       1.187953013288e-14       2.126985462471e-15       5.899414422977e-16      -7.217994846327e-17 
 1371       1.049349182707e-10       3.054964082105e-12      -8.202868554745e-12       1.187659243251e-14       2.121343503172e-15       5.910366347757e-16      -7.151038728177e-17 
 1372       1.051214411847e-10       3.030487767734e-12      -8.200159038208e-12       1.187369197593e-14       2.115720694838e-15       5.920794272413e-16      -7.083668602517e-17 
 1373       1.053071198270e-10       3.005958894339e-12      -8.195678047405e-12       1.187082691474e-14       2.110116953084e-15       5.930649973436e-16      -7.015896236770e-17 
 1374       1.054917996086e-10       2.981387250341e-12      -8.189426064321e-12       1.186799538855e-14       2.104532192385e-15       5.939884956559e-16      -6.947733472100e-17 
 1375       1.056753250597e-10       2.956782681146e-12      -8.181403607174e-12       1.186519552495e-14       2.098966326073e-15       5.948450456265e-16      -6.879192223553e-17 
 1376       1.058575398282e-10       2.932155089246e-12      -8.171611230502e-12       1.186242543949e-14       2.093419266337e-15       5.956297435304e-16      -6.810284480187e-17 
 1377       1.060382866784e-10       2.907514434325e-12      -8.160049525249e-12       1.185968323567e-14       2.087890924217e-15       5.963376584207e-16      -6.741022305217e-17 
 1378       1.062174074893e-10       2.882870733361e-12      -8.146719118848e-12       1.185696700489e-14       2.082381209606e-15       5.969638320798e-16      -6.671417836143e-17 
 1379       1.063947432527e-10       2.858234060728e-12      -8.131620675312e-12       1.185427482645e-14       2.076890031242e-15       5.975032789707e-16      -6.601483284893e-17 
 1380       1.065701340719e-10       2.833614548302e-12      -8.114754895315e-12       1.185160476751e-14       2.071417296708e-15       5.979509861887e-16      -6.531230937956e-17 
 1381       1.067434191604e-10       2.809022385562e-12      -8.096122516283e-12       1.184895488309e-14       2.065962912431e-15       5.983019134122e-16      -6.460673156518e-17 
 1382       1.069144368394e-10       2.784467819693e-12      -8.075724312473e-12       1.184632321603e-14       2.060526783678e-15       5.985509928546e-16      -6.389822376602e-17 
 1383       1.070830245374e-10       2.759961155692e-12      -8.053561095067e-12       1.184370779697e-14       2.055108814552e-15       5.986931292156e-16      -6.318691109198e-17 
 1384       1.072490187874e-10       2.735512756470e-12      -8.029633712252e-12       1.184110664431e-14       2.049708907993e-15       5.987231996319e-16      -6.247291940408e-17 
 1385       1.074122694838e-10       2.711132380600e-12      -8.003946518696e-12       1.183851782133e-14       2.044326973268e-15       5.986375289689e-16      -6.175636721092e-17 
 1386       1.075726828167e-10       2.686827187722e-12      -7.976517823865e-12       1.183593960800e-14       2.038962948556e-15       5.984383328328e-16      -6.103734126191e-17 
 1387       1.077301787871e-10       2.662603712283e-12      -7.947369554196e-12       1.183337033092e-14       2.033616778600e-15       5.981293213724e-16      -6.031592069909e-17 
 1388       1.078846769904e-10       2.638468524045e-12      -7.916523794018e-12       1.183080830635e-14       2.028288407225e-15       5.977142282393e-16      -5.959218513942e-17 
 1389       1.080360966153e-10       2.614428228146e-12      -7.884002785857e-12       1.182825184021e-14       2.022977777343e-15       5.971968106317e-16      -5.886621467566e-17 
 1390       1.081843564431e-10       2.590489465161e-12      -7.849828930735e-12       1.182569922804e-14       2.017684830944e-15       5.965808493379e-16      -5.813808987722e-17 
 1391       1.083293748473e-10       2.566658911164e-12      -7.814024788480e-12       1.182314875501e-14       2.012409509097e-15       5.958701487798e-16      -5.740789179102e-17 
 1392       1.084710697926e-10       2.542943277790e-12      -7.776613078021e-12       1.182059869588e-14       2.007151751949e-15       5.950685370567e-16      -5.667570194234e-17 
 1393       1.086093588342e-10       2.519349312297e-12      -7.737616677697e-12       1.181804731496e-14       2.001911498722e-15       5.941798659887e-16      -5.594160233569e-17 
 1394       1.087441591175e-10       2.495883797629e-12      -7.697058625557e-12       1.181549286614e-14       1.996688687708e-15       5.932080111604e-16      -5.520567545563e-17 
 1395       1.088753873770e-10       2.472553552475e-12      -7.654962119662e-12       1.181293359284e-14       1.991483256271e-15       5.921568719644e-16      -5.446800426770e-17 
 1396       1.090029599357e-10       2.449365431333e-12      -7.611350518390e-12       1.181036772800e-14       1.986295140844e-15       5.910303716448e-16      -5.372867221922e-17 
 1397       1.091267927043e-10       2.426326324571e-12      -7.566247340739e-12       1.180779349406e-14       1.981124276925e-15       5.898324573412e-16      -5.298776324014e-17 
 1398       1.092468011810e-10       2.403443158492e-12      -7.519676266626e-12       1.180520910291e-14       1.975970599076e-15       5.885671001317e-16      -5.224536174397e-17 
 1399       1.093629004500e-10       2.380722895390e-12      -7.471661137196e-12       1.180261275594e-14       1.970834040922e-15       5.872382950768e-16      -5.150155262854e-17 
 1400       1.094750051815e-10       2.358172533616e-12      -7.422225955119e-12       1.180000264394e-14       1.965714535148e-15       5.858500612632e-16      -5.075642127693e-17 
 1401       1.095830296308e-10       2.335799107640e-12      -7.371394884897e-12       1.179737694716e-14       1.960612013496e-15       5.844064418469e-16      -5.001005355832e-17 
 1402       1.096868876372e-10       2.313609688111e-12      -7.319192253163e-12       1.179473383523e-14       1.955526406764e-15       5.829115040972e-16      -4.926253582880e-17 
 1403       1.097864926241e-10       2.291611381919e-12      -7.265642548990e-12       1.179207146715e-14       1.950457644803e-15       5.813693394398e-16      -4.851395493228e-17 
 1404       1.098817575974e-10       2.269811332258e-12      -7.210770424185e-12       1.178938799131e-14       1.945405656518e-15       5.797840635011e-16      -4.776439820133e-17 
 1405       1.099725951456e-10       2.248216718688e-12      -7.154600693601e-12       1.178668154542e-14       1.940370369859e-15       5.781598161512e-16      -4.701395345802e-17 
 1406       1.100589174385e-10       2.226834757197e-12      -7.097158335434e-12       1.178395025653e-14       1.935351711828e-15       5.765007615475e-16      -4.626270901482e-17 
 1407       1.101406362269e-10       2.205672700259e-12      -7.038468491526e-12       1.178119224100e-14       1.930349608470e-15       5.748110881788e-16      -4.551075367539e-17 
 1408       1.102176628417e-10       2.184737836903e-12      -6.978556467672e-12       1.177840560444e-14       1.925363984874e-15       5.730950089083e-16      -4.475817673552e-17 
 1409       1.102899081933e-10       2.164037492768e-12      -6.917447733919e-12       1.177558844178e-14       1.920394765168e-15       5.713567610174e-16      -4.400506798393e-17 
 1410       1.103572827708e-10       2.143579030170e-12      -6.855167924870e-12       1.177273883715e-14       1.915441872521e-15       5.696006062494e-16      -4.325151770315e-17 
 1411       1.104196966414e-10       2.123369848159e-12      -6.791742839986e-12       1.176985486393e-14       1.910505229139e-15       5.678308308531e-16      -4.249761667036e-17 
 1412       1.104770594496e-10       2.103417382585e-12      -6.727198443892e-12       1.176693458472e-14       1.905584756261e-15       5.660517456260e-16      -4.174345615827e-17 
 1413       1.105292804167e-10       2.083729106160e-12      -6.661560866676e-12       1.176397605129e-14       1.900680374161e-15       5.642676859585e-16      -4.098912793596e-17 
 1414       1.105762683399e-10       2.064312528515e-12      -6.594856404194e-12       1.176097730458e-14       1.895792002141e-15       5.624830118767e-16      -4.023472426977e-17 
 1415       1.106179315915e-10       2.045175196268e-12      -6.527111518371e-12       1.175793637470e-14       1.890919558534e-15       5.607021080869e-16      -3.948033792410e-17 
 1416       1.106541781187e-10       2.026324693080e-12      -6.458352837508e-12       1.175485128087e-14       1.886062960699e-15       5.589293840184e-16      -3.872606216233e-17 
 1417       1.106849154423e-10       2.007768639724e-12      -6.388607156579e-12       1.175172003145e-14       1.881222125016e-15       5.571692738675e-16      -3.797199074763e-17 
 1418       1.107100506564e-10       1.989514694139e-12      -6.317901437538e-12       1.174854062386e-14       1.876396966891e-15       5.554262366411e-16      -3.721821794384e-17 
 1419       1.107294904277e-10       1.971570551498e-12      -6.246262809623e-12       1.174531104462e-14       1.871587400750e-15       5.537047562000e-16      -3.646483851633e-17 
 1420       1.107431409943e-10       1.953943944265e-12      -6.173718569652e-12       1.174202926929e-14       1.866793340034e-15       5.520093413027e-16      -3.571194773286e-17 
 1421       1.107509081659e-10       1.936642642263e-12      -6.100296182335e-12       1.173869326249e-14       1.862014697203e-15       5.503445256490e-16      -3.495964136441e-17 
 1422       1.107526973221e-10       1.919674452729e-12      -6.026023280570e-12       1.173530097782e-14       1.857251383729e-15       5.487148679235e-16      -3.420801568607e-17 
 1423       1.107484134125e-10       1.903047220380e-12      -5.950927665747e-12       1.173185035791e-14       1.852503310096e-15       5.471249518391e-16      -3.345716747789e-17 
 1424       1.107379783109e-10       1.886767723135e-12      -5.875037445100e-12       1.172833954897e-14       1.847770394422e-15       5.455781242203e-16      -3.270718808938e-17 
 1425       1.107213830753e-10       1.870838346749e-12      -5.798381444681e-12       1.172476754705e-14       1.843052588431e-15       5.440726949852e-16      -3.195814556465e-17 
 1426       1.106986362234e-10       1.855260376150e-12      -5.720988801226e-12       1.172113355843e-14       1.838349851741e-15       5.426056982236e-16      -3.121010233540e-17 
 1427       1.106697464261e-10       1.840035096676e-12      -5.642888825808e-12       1.171743678551e-14       1.833662143265e-15       5.411741505857e-16      -3.046312114116e-17 
 1428       1.106347225081e-10       1.825163794072e-12      -5.564111004147e-12       1.171367642691e-14       1.828989421210e-15       5.397750512509e-16      -2.971726502970e-17 
 1429       1.105935734482e-10       1.810647754486e-12      -5.484684996918e-12       1.170985167736e-14       1.824331643075e-15       5.384053818968e-16      -2.897259735766e-17 
 1430       1.105463083792e-10       1.796488264466e-12      -5.404640640066e-12       1.170596172778e-14       1.819688765648e-15       5.370621066682e-16      -2.822918179095e-17 
 1431       1.104929365888e-10       1.782686610957e-12      -5.324007945115e-12       1.170200576523e-14       1.815060745006e-15       5.357421721458e-16      -2.748708230533e-17 
 1432       1.104334675197e-10       1.769244081296e-12      -5.242817099478e-12       1.169798297289e-14       1.810447536513e-15       5.344425073156e-16      -2.674636318686e-17 
 1433       1.103679107698e-10       1.756161963212e-12      -5.161098466771e-12       1.169389253009e-14       1.805849094818e-15       5.331600235374e-16      -2.600708903245e-17 
 1434       1.102962760927e-10       1.743441544818e-12      -5.078882587121e-12       1.168973361229e-14       1.801265373852e-15       5.318916145141e-16      -2.526932475035e-17 
 1435       1.102185733981e-10       1.731084114609e-12      -4.996200177479e-12       1.168550539106e-14       1.796696326832e-15       5.306341562606e-16      -2.453313556066e-17 
 1436       1.101348127517e-10       1.719090961462e-12      -4.913082131927e-12       1.168120703409e-14       1.792141906251e-15       5.293845070724e-16      -2.379858699584e-17 
 1437       1.100450043761e-10       1.707463374629e-12      -4.829559521997e-12       1.167683770518e-14       1.787602063885e-15       5.281395074951e-16      -2.306574490119e-17 
 1438       1.099491586508e-10       1.696202643732e-12      -4.745663596972e-12       1.167239656422e-14       1.783076750784e-15       5.268959802931e-16      -2.233467543539e-17 
 1439       1.098472861126e-10       1.685310058766e-12      -4.661425784206e-12       1.166788276721e-14       1.778565917276e-15       5.256507304184e-16      -2.160544507100e-17 
 1440       1.097393974557e-10       1.674786910089e-12      -4.576877689428e-12       1.166329546621e-14       1.774069512961e-15       5.244005449798e-16      -2.087812059495e-17 
 1441       1.096255035325e-10       1.664634488422e-12      -4.492051097057e-12       1.165863380941e-14       1.769587486715e-15       5.231421932118e-16      -2.015276910907e-17 
 1442       1.095056153537e-10       1.654854084845e-12      -4.406977970512e-12       1.165389694102e-14       1.765119786681e-15       5.218724264434e-16      -1.942945803058e-17 
 1443       1.093797440884e-10       1.645446990791e-12      -4.321690452521e-12       1.164908400135e-14       1.760666360273e-15       5.205879780673e-16      -1.870825509260e-17 
 1444       1.092479010648e-10       1.636414498048e-12      -4.236220865437e-12       1.164419412678e-14       1.756227154175e-15       5.192855635087e-16      -1.798922834466e-17 
 1445       1.091100977703e-10       1.627757898751e-12      -4.150601711542e-12       1.163922644970e-14       1.751802114333e-15       5.179618801944e-16      -1.727244615319e-17 
 1446       1.089663458518e-10       1.619478485380e-12      -4.064865673364e-12       1.163418009861e-14       1.747391185961e-15       5.166136075213e-16      -1.655797720207e-17 
 1447       1.088166571162e-10       1.611577550756e-12      -3.979045613985e-12       1.162905419800e-14       1.742994313535e-15       5.152374068262e-16      -1.584589049309e-17 
 1448       1.086610435308e-10       1.604056388039e-12      -3.893174577353e-12       1.162384786843e-14       1.738611440792e-15       5.138299213540e-16      -1.513625534648e-17 
 1449       1.084995172231e-10       1.596916290724e-12      -3.807285788590e-12       1.161856022646e-14       1.734242510729e-15       5.123877762268e-16      -1.442914140140e-17 
 1450       1.083320904820e-10       1.590158552636e-12      -3.721412654309e-12       1.161319038470e-14       1.729887465601e-15       5.109075784133e-16      -1.372461861648e-17 
 1451       1.081587757571e-10       1.583784467929e-12      -3.635588762918e-12       1.160773745176e-14       1.725546246922e-15       5.093859166972e-16      -1.302275727029e-17 
 1452       1.079795856600e-10       1.577795331080e-12      -3.549847884938e-12       1.160220053227e-14       1.721218795457e-15       5.078193616464e-16      -1.232362796186e-17 
 1453       1.077945329640e-10       1.572192436888e-12      -3.464223973306e-12       1.159657872684e-14       1.716905051229e-15       5.062044655822e-16      -1.162730161121e-17 
 1454       1.076036306046e-10       1.566977080469e-12      -3.378751163695e-12       1.159087113210e-14       1.712604953510e-15       5.045377625476e-16      -1.093384945980e-17 
 1455       1.074068916798e-10       1.562150557254e-12      -3.293463774817e-12       1.158507684067e-14       1.708318440822e-15       5.028157682770e-16      -1.024334307111e-17 
 1456       1.072043294507e-10       1.557714162983e-12      -3.208396308738e-12       1.157919494114e-14       1.704045450938e-15       5.010349801647e-16      -9.555854331074e-18 
 1457       1.069959573414e-10       1.553669193705e-12      -3.123583451187e-12       1.157322451808e-14       1.699785920877e-15       4.991918772340e-16      -8.871455448650e-18 
 1458       1.067817889396e-10       1.550016945771e-12      -3.039060071871e-12       1.156716465203e-14       1.695539786904e-15       4.972829201061e-16      -8.190218956283e-18 
 1459       1.065618379969e-10       1.546758715834e-12      -2.954861224780e-12       1.156101441951e-14       1.691306984527e-15       4.953045509691e-16      -7.512217710431e-18 
 1460       1.063361184290e-10       1.543895800842e-12      -2.871022148503e-12       1.155477289296e-14       1.687087448497e-15       4.932531935470e-16      -6.837524892066e-18 
 1461       1.061046443162e-10       1.541429498039e-12      -2.787578266537e-12       1.154843914081e-14       1.682881112807e-15       4.911252530685e-16      -6.166214007185e-18 
 1462       1.058674299036e-10       1.539361104956e-12      -2.704565187596e-12       1.154201222742e-14       1.678687910687e-15       4.889171162362e-16      -5.498358887311e-18 
 1463       1.056245002044e-10       1.537691042337e-12      -2.622015946059e-12       1.153549144344e-14       1.674507780463e-15       4.866262564351e-16      -4.834025762926e-18 
 1464       1.053759229250e-10       1.536416213312e-12      -2.539952692497e-12       1.152887699944e-14       1.670340683187e-15       4.842545615082e-16      -4.173249396044e-18 
 1465       1.051217768596e-10       1.535532617812e-12      -2.458394920693e-12       1.152216933919e-14       1.666186585180e-15       4.818050391872e-16      -3.516056710039e-18 
 1466       1.048621413173e-10       1.535036227204e-12      -2.377362220127e-12       1.151536890999e-14       1.662045452185e-15       4.792807149020e-16      -2.862474695139e-18 
 1467       1.045970961231e-10       1.534922984228e-12      -2.296874276133e-12       1.150847616260e-14       1.657917249372e-15       4.766846318120e-16      -2.212530408486e-18 
 1468       1.043267216185e-10       1.535188802955e-12      -2.216950870054e-12       1.150149155131e-14       1.653801941335e-15       4.740198508368e-16      -1.566250974201e-18 
 1469       1.040510986629e-10       1.535829568726e-12      -2.137611879399e-12       1.149441553392e-14       1.649699492086e-15       4.712894506868e-16      -9.236635834421e-19 
 1470       1.037703086340e-10       1.536841138104e-12      -2.058877277999e-12       1.148724857175e-14       1.645609865061e-15       4.684965278945e-16      -2.847954944732e-19 
 1471       1.034844334291e-10       1.538219338823e-12      -1.980767136164e-12       1.147999112964e-14       1.641533023114e-15       4.656441968454e-16       3.503259672780e-19 
 1472       1.031935554660e-10       1.539959969728e-12      -1.903301620841e-12       1.147264367596e-14       1.637468928516e-15       4.627355898084e-16       9.816734091557e-19 
 1473       1.028977576837e-10       1.542058800730e-12      -1.826500995764e-12       1.146520668265e-14       1.633417542956e-15       4.597738569671e-16       1.609219371214e-18 
 1474       1.025971235434e-10       1.544511572752e-12      -1.750385621619e-12       1.145768062514e-14       1.629378827538e-15       4.567621664507e-16       2.232936326152e-18 
 1475       1.022917370297e-10       1.547313997672e-12      -1.674975956194e-12       1.145006598246e-14       1.625352742781e-15       4.537037043644e-16       2.852796679257e-18 
 1476       1.019816826511e-10       1.550461758275e-12      -1.600292554536e-12       1.144236323718e-14       1.621339248614e-15       4.506016748209e-16       3.468772768334e-18 
 1477       1.016670454412e-10       1.553950508199e-12      -1.526356069111e-12       1.143457287542e-14       1.617338304382e-15       4.474592999710e-16       4.080836863649e-18 
 1478       1.013479109595e-10       1.557775871882e-12      -1.453187249957e-12       1.142669538689e-14       1.613349868838e-15       4.442798200344e-16       4.688961167865e-18 
 1479       1.010243652923e-10       1.561933444510e-12      -1.380806944842e-12       1.141873126488e-14       1.609373900143e-15       4.410664933305e-16       5.293117815978e-18 
 1480       1.006964950539e-10       1.566418791964e-12      -1.309236099418e-12       1.141068100624e-14       1.605410355868e-15       4.378225963098e-16       5.893278875256e-18 
 1481       1.003643873871e-10       1.571227450767e-12      -1.238495757381e-12       1.140254511143e-14       1.601459192991e-15       4.345514235841e-16       6.489416345177e-18 
 1482       1.000281299645e-10       1.576354928034e-12      -1.168607060623e-12       1.139432408450e-14       1.597520367893e-15       4.312562879578e-16       7.081502157361e-18 
 1483       9.968781098909e-11       1.581796701415e-12      -1.099591249394e-12       1.138601843310e-14       1.593593836362e-15       4.279405204588e-16       7.669508175517e-18 
 1484       9.934351919544e-11       1.587548219047e-12      -1.031469662451e-12       1.137762866850e-14       1.589679553586e-15       4.246074703691e-16       8.253406195371e-18 
 1485       9.899534385051e-11       1.593604899498e-12      -9.642637372213e-13       1.136915530557e-14       1.585777474156e-15       4.212605052559e-16       8.833167944609e-18 
 1486       9.864337475456e-11       1.599962131716e-12      -8.979950099546e-13       1.136059886280e-14       1.581887552064e-15       4.179030110025e-16       9.408765082814e-18 
 1487       9.828770224212e-11       1.606615274976e-12      -8.326851158808e-13       1.135195986233e-14       1.578009740700e-15       4.145383918388e-16       9.980169201400e-18 
 1488       9.792841718287e-11       1.613559658829e-12      -7.683557893659e-13       1.134323882991e-14       1.574143992853e-15       4.111700703729e-16       1.054735182355e-17 
 1489       9.756561098261e-11       1.620790583045e-12      -7.050288640688e-13       1.133443629494e-14       1.570290260707e-15       4.078014876212e-16       1.111028440417e-17 
 1490       9.719937558412e-11       1.628303317567e-12      -6.427262730973e-13       1.132555279047e-14       1.566448495843e-15       4.044361030399e-16       1.166893832978e-17 
 1491       9.682980346814e-11       1.636093102453e-12      -5.814700491644e-13       1.131658885320e-14       1.562618649235e-15       4.010773945555e-16       1.222328491851e-17 
 1492       9.645698765426e-11       1.644155147825e-12      -5.212823247447e-13       1.130754502350e-14       1.558800671250e-15       3.977288585957e-16       1.277329542001e-17 
 1493       9.608102170186e-11       1.652484633818e-12      -4.621853322309e-13       1.129842184539e-14       1.554994511646e-15       3.943940101206e-16       1.331894101538e-17 
 1494       9.570199971102e-11       1.661076710524e-12      -4.042014040898e-13       1.128921986656e-14       1.551200119573e-15       3.910763826532e-16       1.386019281710e-17 
 1495       9.532001632345e-11       1.669926497944e-12      -3.473529730191e-13       1.127993963840e-14       1.547417443568e-15       3.877795283104e-16       1.439702186901e-17 
 1496       9.493516672342e-11       1.679029085931e-12      -2.916625721032e-13       1.127058171597e-14       1.543646431558e-15       3.845070178340e-16       1.492939914621e-17 
 1497       9.454754663866e-11       1.688379534141e-12      -2.371528349698e-13       1.126114665803e-14       1.539887030854e-15       3.812624406216e-16       1.545729555500e-17 
 1498       9.415725234131e-11       1.697972871978e-12      -1.838464959463e-13       1.125163502702e-14       1.536139188154e-15       3.780494047573e-16       1.598068193283e-17 
 1499       9.376438064881e-11       1.707804098543e-12      -1.317663902160e-13       1.124204738911e-14       1.532402849540e-15       3.748715370425e-16       1.649952904823e-17 
 1500       9.336902892486e-11       1.717868182579e-12      -8.093545397454e-14       1.123238431416e-14       1.528677960476e-15       3.717324830270e-16       1.701380760075e-17 
 1501       9.297129508031e-11       1.728160062422e-12      -3.137672458603e-14       1.122264637577e-14       1.524964465807e-15       3.686359070401e-16       1.752348822091e-17 
 1502       9.257127686609e-11       1.738674447163e-12       1.689039506039e-14       1.121283426716e-14       1.521262314171e-15       3.655847051504e-16       1.802854380044e-17 
 1503       9.216906974240e-11       1.749405218131e-12       6.386138358982e-14       1.120294915024e-14       1.517571471277e-15       3.625786356014e-16       1.852895650812e-17 
 1504       9.176476899062e-11       1.760346021475e-12       1.095354633167e-13       1.119299230999e-14       1.513891906751e-15       3.596166653626e-16       1.902471084216e-17 
 1505       9.135847042028e-11       1.771490466361e-12       1.539118744259e-13       1.118296503884e-14       1.510223589738e-15       3.566977550949e-16       1.951579130609e-17 
 1506       9.095027036997e-11       1.782832124903e-12       1.969898750152e-13       1.117286863669e-14       1.506566488899e-15       3.538208591396e-16       2.000218240890e-17 
 1507       9.054026570825e-11       1.794364532103e-12       2.387687411372e-13       1.116270441090e-14       1.502920572412e-15       3.509849255078e-16       2.048386866503e-17 
 1508       9.012855383448e-11       1.806081185787e-12       2.792477668419e-13       1.115247367635e-14       1.499285807969e-15       3.481888958688e-16       2.096083459444e-17 
 1509       8.971523267976e-11       1.817975546541e-12       3.184262642186e-13       1.114217775543e-14       1.495662162774e-15       3.454317055399e-16       2.143306472272e-17 
 1510       8.930040070778e-11       1.830041037651e-12       3.563035634385e-13       1.113181797802e-14       1.492049603546e-15       3.427122834746e-16       2.190054358110e-17 
 1511       8.888415691573e-11       1.842271045036e-12       3.928790127968e-13       1.112139568156e-14       1.488448096514e-15       3.400295522526e-16       2.236325570653e-17 
 1512       8.846660083514e-11       1.854658917185e-12       4.281519787549e-13       1.111091221101e-14       1.484857607420e-15       3.373824280680e-16       2.282118564174e-17 
 1513       8.804783253284e-11       1.867197965098e-12       4.621218459826e-13       1.110036891890e-14       1.481278101512e-15       3.347698207189e-16       2.327431793530e-17 
 1514       8.762795261178e-11       1.879881462218e-12       4.947880174007e-13       1.108976716534e-14       1.477709543549e-15       3.321906335959e-16       2.372263714170e-17 
