# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1566       6.430795585204e-11       2.715783528837e-12       1.205306250972e-12       0.000000000000e+00       9.708707777279e-16       1.645367761503e-16       4.071417408471e-17 
 1567       6.391597706594e-11       2.730263387406e-12       1.163030854230e-12       0.000000000000e+00       9.683975500150e-16       1.618967882683e-16       4.088025585481e-17 
 1568       6.352846700699e-11       2.744496559555e-12       1.119609317950e-12       0.000000000000e+00       9.659320283553e-16       1.592789882561e-16       4.104110155129e-17 
 1569       6.314547255904e-11       2.758478384760e-12       1.075067392733e-12       0.000000000000e+00       9.634741889081e-16       1.566838102762e-16       4.119672769841e-17 
 1570       6.276704076855e-11       2.772204182649e-12       1.029430976177e-12       0.000000000000e+00       9.610240075173e-16       1.541116903110e-16       4.134715098462e-17 
 1571       6.239321884483e-11       2.785669252975e-12       9.827261131100e-13       0.000000000000e+00       9.585814597112e-16       1.515630661657e-16       4.149238826289e-17 
 1572       6.202405416022e-11       2.798868875583e-12       9.349789958380e-13       0.000000000000e+00       9.561465207013e-16       1.490383774708e-16       4.163245655100e-17 
 1573       6.165959425035e-11       2.811798310386e-12       8.862159643841e-13       0.000000000000e+00       9.537191653823e-16       1.465380656849e-16       4.176737303182e-17 
 1574       6.129988681431e-11       2.824452797331e-12       8.364635067318e-13       0.000000000000e+00       9.512993683312e-16       1.440625740971e-16       4.189715505365e-17 
 1575       6.094497971491e-11       2.836827556371e-12       7.857482590666e-13       0.000000000000e+00       9.488871038062e-16       1.416123478302e-16       4.202182013054e-17 
 1576       6.059492097885e-11       2.848917787435e-12       7.340970060185e-13       0.000000000000e+00       9.464823457471e-16       1.391878338426e-16       4.214138594252e-17 
 1577       6.024975879697e-11       2.860718670401e-12       6.815366809035e-13       0.000000000000e+00       9.440850677738e-16       1.367894809318e-16       4.225587033600e-17 
 1578       5.990954152446e-11       2.872225365063e-12       6.280943659667e-13       0.000000000000e+00       9.416952431858e-16       1.344177397365e-16       4.236529132398e-17 
 1579       5.957431768104e-11       2.883433011105e-12       5.737972926232e-13       0.000000000000e+00       9.393128449620e-16       1.320730627395e-16       4.246966708644e-17 
 1580       5.924413595124e-11       2.894336728067e-12       5.186728417011e-13       0.000000000000e+00       9.369378457598e-16       1.297559042702e-16       4.256901597058e-17 
 1581       5.891904518454e-11       2.904931615321e-12       4.627485436834e-13       0.000000000000e+00       9.345702179143e-16       1.274667205076e-16       4.266335649117e-17 
 1582       5.859909439565e-11       2.915212752039e-12       4.060520789498e-13       0.000000000000e+00       9.322099334378e-16       1.252059694826e-16       4.275270733083e-17 
 1583       5.828433276470e-11       2.925175197160e-12       3.486112780192e-13       0.000000000000e+00       9.298569640195e-16       1.229741110809e-16       4.283708734033e-17 
 1584       5.797480963743e-11       2.934813989369e-12       2.904541217915e-13       0.000000000000e+00       9.275112810244e-16       1.207716070455e-16       4.291651553891e-17 
 1585       5.767057452546e-11       2.944124147059e-12       2.316087417898e-13       0.000000000000e+00       9.251728554927e-16       1.185989209796e-16       4.299101111460e-17 
 1586       5.737167710646e-11       2.953100668306e-12       1.721034204026e-13       0.000000000000e+00       9.228416581397e-16       1.164565183491e-16       4.306059342446e-17 
 1587       5.707816722436e-11       2.961738530838e-12       1.119665911259e-13       0.000000000000e+00       9.205176593544e-16       1.143448664853e-16       4.312528199498e-17 
 1588       5.679009488963e-11       2.970032692009e-12       5.122683880518e-14       0.000000000000e+00       9.182008291996e-16       1.122644345875e-16       4.318509652229e-17 
 1589       5.650751027941e-11       2.977978088762e-12      -1.008710012250e-14       0.000000000000e+00       9.158911374106e-16       1.102156937259e-16       4.324005687253e-17 
 1590       5.623046373779e-11       2.985569637610e-12      -7.194633738626e-14       0.000000000000e+00       9.135885533953e-16       1.081991168441e-16       4.329018308213e-17 
 1591       5.595900577598e-11       2.992802234595e-12      -1.343218326394e-13       0.000000000000e+00       9.112930462328e-16       1.062151787618e-16       4.333549535813e-17 
 1592       5.569318707257e-11       2.999670755270e-12      -1.971843932172e-13       0.000000000000e+00       9.090045846734e-16       1.042643561772e-16       4.337601407844e-17 
 1593       5.543305847370e-11       3.006170054659e-12      -2.605046738950e-13       0.000000000000e+00       9.067231371377e-16       1.023471276703e-16       4.341175979220e-17 
 1594       5.517867099331e-11       3.012294967235e-12      -3.242531766459e-13       0.000000000000e+00       9.044486717157e-16       1.004639737050e-16       4.344275322006e-17 
 1595       5.493007581334e-11       3.018040306889e-12      -3.884002503986e-13       0.000000000000e+00       9.021811561669e-16       9.861537663203e-17       4.346901525447e-17 
 1596       5.468732428394e-11       3.023400866897e-12      -4.529160907958e-13       0.000000000000e+00       8.999205579190e-16       9.680182069158e-17       4.349056696004e-17 
 1597       5.445045417349e-11       3.028372454840e-12      -5.177716494050e-13       0.000000000000e+00       8.976668466417e-16       9.502359167464e-17       4.350743112222e-17 
 1598       5.421944828050e-11       3.032955007773e-12      -5.829413709504e-13       0.000000000000e+00       8.954200019949e-16       9.328017389469e-17       4.351963690865e-17 
 1599       5.399427544296e-11       3.037149505535e-12      -6.484004806731e-13       0.000000000000e+00       8.931800059503e-16       9.157084769738e-17       4.352721525114e-17 
 1600       5.377490425378e-11       3.040956938407e-12      -7.141240769542e-13       0.000000000000e+00       8.909468402231e-16       8.989488929380e-17       4.353019730150e-17 
 1601       5.356130306034e-11       3.044378307134e-12      -7.800871311157e-13       0.000000000000e+00       8.887204862713e-16       8.825157075369e-17       4.352861443188e-17 
 1602       5.335343996402e-11       3.047414622943e-12      -8.462644872206e-13       0.000000000000e+00       8.865009252956e-16       8.664015999868e-17       4.352249823519e-17 
 1603       5.315128281983e-11       3.050066907567e-12      -9.126308618738e-13       0.000000000000e+00       8.842881382382e-16       8.505992079558e-17       4.351188052544e-17 
 1604       5.295479923593e-11       3.052336193256e-12      -9.791608440230e-13       0.000000000000e+00       8.820821057833e-16       8.351011274960e-17       4.349679333815e-17 
 1605       5.276395657321e-11       3.054223522804e-12      -1.045828894759e-12       0.000000000000e+00       8.798828083554e-16       8.198999129761e-17       4.347726893068e-17 
 1606       5.257872194488e-11       3.055729949562e-12      -1.112609347116e-12       0.000000000000e+00       8.776902261199e-16       8.049880770137e-17       4.345333978267e-17 
 1607       5.239906221600e-11       3.056856537463e-12      -1.179476405874e-12       0.000000000000e+00       8.755043389819e-16       7.903580904084e-17       4.342503859636e-17 
 1608       5.222494400311e-11       3.057604361036e-12      -1.246404147358e-12       0.000000000000e+00       8.733251265859e-16       7.760023820734e-17       4.339239829701e-17 
 1609       5.205633367371e-11       3.057974505428e-12      -1.313366519237e-12       0.000000000000e+00       8.711525683153e-16       7.619133389687e-17       4.335545203325e-17 
 1610       5.189319734593e-11       3.057968066423e-12      -1.380337340329e-12       0.000000000000e+00       8.689866432918e-16       7.480833060333e-17       4.331423317746e-17 
 1611       5.173550088801e-11       3.057586150462e-12      -1.447290300398e-12       0.000000000000e+00       8.668273303750e-16       7.345045861180e-17       4.326877532618e-17 
 1612       5.158320991791e-11       3.056829874660e-12      -1.514198959955e-12       0.000000000000e+00       8.646746081621e-16       7.211694399174e-17       4.321911230044e-17 
 1613       5.143628980291e-11       3.055700366825e-12      -1.581036750062e-12       0.000000000000e+00       8.625284549867e-16       7.080700859026e-17       4.316527814617e-17 
 1614       5.129470565909e-11       3.054198765482e-12      -1.647776972129e-12       0.000000000000e+00       8.603888489192e-16       6.951987002542e-17       4.310730713456e-17 
 1615       5.115842235101e-11       3.052326219885e-12      -1.714392797714e-12       0.000000000000e+00       8.582557677654e-16       6.825474167939e-17       4.304523376245e-17 
 1616       5.102740449116e-11       3.050083890043e-12      -1.780857268328e-12       0.000000000000e+00       8.561291890668e-16       6.701083269177e-17       4.297909275269e-17 
 1617       5.090161643965e-11       3.047472946734e-12      -1.847143295232e-12       0.000000000000e+00       8.540090900996e-16       6.578734795282e-17       4.290891905455e-17 
 1618       5.078102230367e-11       3.044494571528e-12      -1.913223659239e-12       0.000000000000e+00       8.518954478741e-16       6.458348809669e-17       4.283474784407e-17 
 1619       5.066558593714e-11       3.041149956805e-12      -1.979071010515e-12       0.000000000000e+00       8.497882391347e-16       6.339844949470e-17       4.275661452444e-17 
 1620       5.055527094023e-11       3.037440305771e-12      -2.044657868379e-12       0.000000000000e+00       8.476874403589e-16       6.223142424857e-17       4.267455472637e-17 
 1621       5.045004065894e-11       3.033366832483e-12      -2.109956621103e-12       0.000000000000e+00       8.455930277571e-16       6.108160018368e-17       4.258860430851e-17 
 1622       5.034985818469e-11       3.028930761865e-12      -2.174939525714e-12       0.000000000000e+00       8.435049772720e-16       5.994816084232e-17       4.249879935777e-17 
 1623       5.025468635385e-11       3.024133329725e-12      -2.239578707794e-12       0.000000000000e+00       8.414232645778e-16       5.883028547692e-17       4.240517618973e-17 
 1624       5.016448774736e-11       3.018975782780e-12      -2.303846161281e-12       0.000000000000e+00       8.393478650804e-16       5.772714904332e-17       4.230777134903e-17 
 1625       5.007922469025e-11       3.013459378669e-12      -2.367713748270e-12       0.000000000000e+00       8.372787539160e-16       5.663792219404e-17       4.220662160970e-17 
 1626       4.999885925122e-11       3.007585385978e-12      -2.431153198812e-12       0.000000000000e+00       8.352159059514e-16       5.556177127147e-17       4.210176397559e-17 
 1627       4.992335324223e-11       3.001355084254e-12      -2.494136110716e-12       0.000000000000e+00       8.331592957829e-16       5.449785830119e-17       4.199323568071e-17 
 1628       4.985266821805e-11       2.994769764027e-12      -2.556633949350e-12       0.000000000000e+00       8.311088977361e-16       5.344534098516e-17       4.188107418963e-17 
 1629       4.978676547585e-11       2.987830726830e-12      -2.618618047440e-12       0.000000000000e+00       8.290646858655e-16       5.240337269499e-17       4.176531719785e-17 
 1630       4.972560605474e-11       2.980539285215e-12      -2.680059604874e-12       0.000000000000e+00       8.270266339535e-16       5.137110246523e-17       4.164600263217e-17 
 1631       4.966915073533e-11       2.972896762776e-12      -2.740929688498e-12       0.000000000000e+00       8.249947155104e-16       5.034767498656e-17       4.152316865108e-17 
 1632       4.961736003936e-11       2.964904494167e-12      -2.801199231920e-12       0.000000000000e+00       8.229689037736e-16       4.933223059906e-17       4.139685364512e-17 
 1633       4.957019422920e-11       2.956563825117e-12      -2.860839035309e-12       0.000000000000e+00       8.209491717073e-16       4.832390528548e-17       4.126709623729e-17 
 1634       4.952761330746e-11       2.947876112457e-12      -2.919819765199e-12       0.000000000000e+00       8.189354920019e-16       4.732183066447e-17       4.113393528338e-17 
 1635       4.948957701654e-11       2.938842724132e-12      -2.978111954284e-12       0.000000000000e+00       8.169278370731e-16       4.632513398383e-17       4.099740987240e-17 
 1636       4.945603879151e-11       2.929465670739e-12      -3.035689007473e-12       0.000000000000e+00       8.149261811924e-16       4.533309506881e-17       4.085755832079e-17 
 1637       4.942692756036e-11       2.919749506259e-12      -3.092536249848e-12       0.000000000000e+00       8.129305068968e-16       4.434561871547e-17       4.071441514453e-17 
 1638       4.940216578015e-11       2.909699444357e-12      -3.148641959217e-12       0.000000000000e+00       8.109407986348e-16       4.336276650828e-17       4.056801406073e-17 
 1639       4.938167546820e-11       2.899320728463e-12      -3.203994367148e-12       0.000000000000e+00       8.089570406413e-16       4.238460024874e-17       4.041838899164e-17 
 1640       4.936537820144e-11       2.888618631814e-12      -3.258581658899e-12       0.000000000000e+00       8.069792169372e-16       4.141118195565e-17       4.026557406493e-17 
 1641       4.935319511564e-11       2.877598457504e-12      -3.312391973359e-12       0.000000000000e+00       8.050073113285e-16       4.044257386545e-17       4.010960361407e-17 
 1642       4.934504690477e-11       2.866265538534e-12      -3.365413402977e-12       0.000000000000e+00       8.030413074064e-16       3.947883843244e-17       3.995051217865e-17 
 1643       4.934085382027e-11       2.854625237855e-12      -3.417633993703e-12       0.000000000000e+00       8.010811885469e-16       3.852003832910e-17       3.978833450470e-17 
 1644       4.934053567035e-11       2.842682948418e-12      -3.469041744921e-12       0.000000000000e+00       7.991269379098e-16       3.756623644635e-17       3.962310554505e-17 
 1645       4.934401181927e-11       2.830444093221e-12      -3.519624609383e-12       0.000000000000e+00       7.971785384391e-16       3.661749589385e-17       3.945486045963e-17 
 1646       4.935120118669e-11       2.817914125357e-12      -3.569370493147e-12       0.000000000000e+00       7.952359728619e-16       3.567388000028e-17       3.928363461582e-17 
 1647       4.936202224691e-11       2.805098528060e-12      -3.618267255511e-12       0.000000000000e+00       7.932992236884e-16       3.473545231362e-17       3.910946358879e-17 
 1648       4.937639302820e-11       2.792002814757e-12      -3.666302708948e-12       0.000000000000e+00       7.913682732113e-16       3.380227660143e-17       3.893238316181e-17 
 1649       4.939423111208e-11       2.778632529107e-12      -3.713464619042e-12       0.000000000000e+00       7.894431035054e-16       3.287441685113e-17       3.875242932659e-17 
 1650       4.941545363264e-11       2.764993245058e-12      -3.759740704422e-12       0.000000000000e+00       7.875236964274e-16       3.195193727029e-17       3.856963828364e-17 
 1651       4.943997727582e-11       2.751090566888e-12      -3.805118636703e-12       0.000000000000e+00       7.856100336151e-16       3.103490228691e-17       3.838404644256e-17 
 1652       4.946771827872e-11       2.736930129254e-12      -3.849586040411e-12       0.000000000000e+00       7.837020964873e-16       3.012337654970e-17       3.819569042239e-17 
 1653       4.949859242887e-11       2.722517597243e-12      -3.893130492928e-12       0.000000000000e+00       7.817998662433e-16       2.921742492837e-17       3.800460705197e-17 
 1654       4.953251506356e-11       2.707858666414e-12      -3.935739524423e-12       0.000000000000e+00       7.799033238624e-16       2.831711251391e-17       3.781083337021e-17 
 1655       4.956940106914e-11       2.692959062850e-12      -3.977400617789e-12       0.000000000000e+00       7.780124501037e-16       2.742250461885e-17       3.761440662648e-17 
 1656       4.960916488029e-11       2.677824543202e-12      -4.018101208574e-12       0.000000000000e+00       7.761272255055e-16       2.653366677759e-17       3.741536428092e-17 
 1657       4.965172047933e-11       2.662460894739e-12      -4.057828684923e-12       0.000000000000e+00       7.742476303849e-16       2.565066474664e-17       3.721374400478e-17 
 1658       4.969698139552e-11       2.646873935395e-12      -4.096570387510e-12       0.000000000000e+00       7.723736448374e-16       2.477356450492e-17       3.700958368073e-17 
 1659       4.974486070436e-11       2.631069513816e-12      -4.134313609472e-12       0.000000000000e+00       7.705052487365e-16       2.390243225404e-17       3.680292140321e-17 
 1660       4.979527102688e-11       2.615053509408e-12      -4.171045596346e-12       0.000000000000e+00       7.686424217334e-16       2.303733441859e-17       3.659379547878e-17 
 1661       4.984812452895e-11       2.598831832383e-12      -4.206753546005e-12       0.000000000000e+00       7.667851432565e-16       2.217833764642e-17       3.638224442640e-17 
 1662       4.990333292057e-11       2.582410423811e-12      -4.241424608592e-12       0.000000000000e+00       7.649333925108e-16       2.132550880890e-17       3.616830697784e-17 
 1663       4.996080745517e-11       2.565795255660e-12      -4.275045886457e-12       0.000000000000e+00       7.630871484778e-16       2.047891500124e-17       3.595202207793e-17 
 1664       5.002045892888e-11       2.548992330850e-12      -4.307604434089e-12       0.000000000000e+00       7.612463899150e-16       1.963862354273e-17       3.573342888495e-17 
 1665       5.008219767990e-11       2.532007683299e-12      -4.339087258057e-12       0.000000000000e+00       7.594110953553e-16       1.880470197709e-17       3.551256677092e-17 
 1666       5.014593358770e-11       2.514847377968e-12      -4.369481316939e-12       0.000000000000e+00       7.575812431067e-16       1.797721807266e-17       3.528947532200e-17 
 1667       5.021157607242e-11       2.497517510912e-12      -4.398773521261e-12       0.000000000000e+00       7.557568112521e-16       1.715623982276e-17       3.506419433872e-17 
 1668       5.027903409407e-11       2.480024209325e-12      -4.426950733433e-12       0.000000000000e+00       7.539377776485e-16       1.634183544594e-17       3.483676383642e-17 
 1669       5.034821615191e-11       2.462373631587e-12      -4.453999767683e-12       0.000000000000e+00       7.521241199270e-16       1.553407338627e-17       3.460722404551e-17 
 1670       5.041903028368e-11       2.444571967316e-12      -4.479907389990e-12       0.000000000000e+00       7.503158154919e-16       1.473302231362e-17       3.437561541181e-17 
 1671       5.049138406497e-11       2.426625437410e-12      -4.504660318026e-12       0.000000000000e+00       7.485128415208e-16       1.393875112392e-17       3.414197859693e-17 
 1672       5.056518460845e-11       2.408540294097e-12      -4.528245221083e-12       0.000000000000e+00       7.467151749638e-16       1.315132893950e-17       3.390635447854e-17 
 1673       5.064033856320e-11       2.390322820982e-12      -4.550648720015e-12       0.000000000000e+00       7.449227925432e-16       1.237082510932e-17       3.366878415075e-17 
 1674       5.071675211400e-11       2.371979333098e-12      -4.571857387170e-12       0.000000000000e+00       7.431356707534e-16       1.159730920927e-17       3.342930892442e-17 
 1675       5.079433456604e-11       2.353516121705e-12      -4.591860920691e-12       0.000000000000e+00       7.413537876336e-16       1.083087084703e-17       3.318796716487e-17 
 1676       5.087300913469e-11       2.334939288096e-12      -4.610661697864e-12       0.000000000000e+00       7.395771281060e-16       1.007167926528e-17       3.294478477419e-17 
 1677       5.095270224856e-11       2.316254908437e-12      -4.628265305088e-12       0.000000000000e+00       7.378056786839e-16       9.319924259678e-18       3.269978462646e-17 
 1678       5.103333997212e-11       2.297469088922e-12      -4.644677371153e-12       0.000000000000e+00       7.360394257014e-16       8.575796422648e-18       3.245298972300e-17 
 1679       5.111484800514e-11       2.278587965821e-12      -4.659903567317e-12       0.000000000000e+00       7.342783553137e-16       7.839487144537e-18       3.220442319263e-17 
 1680       5.119715168215e-11       2.259617705520e-12      -4.673949607369e-12       0.000000000000e+00       7.325224534961e-16       7.111188614727e-18       3.195410829180e-17 
 1681       5.128017597189e-11       2.240564504571e-12      -4.686821247707e-12       0.000000000000e+00       7.307717060442e-16       6.391093822769e-18       3.170206840483e-17 
 1682       5.136384547677e-11       2.221434589735e-12      -4.698524287406e-12       0.000000000000e+00       7.290260985734e-16       5.679396559509e-18       3.144832704409e-17 
 1683       5.144808443228e-11       2.202234218027e-12      -4.709064568290e-12       0.000000000000e+00       7.272856165184e-16       4.976291418222e-18       3.119290785020e-17 
 1684       5.153281670650e-11       2.182969676761e-12      -4.718447975001e-12       0.000000000000e+00       7.255502451330e-16       4.281973795736e-18       3.093583459222e-17 
 1685       5.161796579952e-11       2.163647283596e-12      -4.726680435072e-12       0.000000000000e+00       7.238199694898e-16       3.596639893566e-18       3.067713116787e-17 
 1686       5.170345484286e-11       2.144273386582e-12      -4.733767918999e-12       0.000000000000e+00       7.220947744797e-16       2.920486719040e-18       3.041682160369e-17 
 1687       5.178920659900e-11       2.124854364202e-12      -4.739716440308e-12       0.000000000000e+00       7.203746448118e-16       2.253712086430e-18       3.015493005529e-17 
 1688       5.187514346075e-11       2.105396625420e-12      -4.744532055632e-12       0.000000000000e+00       7.186595650129e-16       1.596514618080e-18       2.989148080749e-17 
 1689       5.196118745075e-11       2.085906609725e-12      -4.748220864775e-12       0.000000000000e+00       7.169495194273e-16       9.490937455343e-19       2.962649827455e-17 
 1690       5.204726022091e-11       2.066390787178e-12      -4.750789010790e-12       0.000000000000e+00       7.152444922160e-16       3.116497106703e-19       2.936000700036e-17 
 1691       5.213328305186e-11       2.046855658452e-12      -4.752242680046e-12       0.000000000000e+00       7.135444673571e-16      -3.156164331758e-19       2.909203165865e-17 
 1692       5.221917685238e-11       2.027307754883e-12      -4.752588102299e-12       0.000000000000e+00       7.118494286451e-16      -9.325028200785e-19       2.882259705316e-17 
 1693       5.230486215888e-11       2.007753638514e-12      -4.751831550764e-12       0.000000000000e+00       7.101593596901e-16      -1.538806770393e-18       2.855172811785e-17 
 1694       5.239025913486e-11       1.988199902137e-12      -4.749979342188e-12       0.000000000000e+00       7.084742439185e-16      -2.134324789629e-18       2.827944991712e-17 
 1695       5.247528757032e-11       1.968653169340e-12      -4.747037836917e-12       0.000000000000e+00       7.067940645718e-16      -2.718852567317e-18       2.800578764596e-17 
 1696       5.255986688123e-11       1.949120094554e-12      -4.743013438969e-12       0.000000000000e+00       7.051188047063e-16      -3.292184975882e-18       2.773076663020e-17 
 1697       5.264391610900e-11       1.929607363094e-12      -4.737912596107e-12       0.000000000000e+00       7.034484471935e-16      -3.854116069514e-18       2.745441232666e-17 
 1698       5.272735391992e-11       1.910121691209e-12      -4.731741799906e-12       0.000000000000e+00       7.017829747189e-16      -4.404439083040e-18       2.717675032338e-17 
 1699       5.281009860457e-11       1.890669826124e-12      -4.724507585829e-12       0.000000000000e+00       7.001223697821e-16      -4.942946430791e-18       2.689780633979e-17 
 1700       5.289206807734e-11       1.871258546084e-12      -4.716216533292e-12       0.000000000000e+00       6.984666146966e-16      -5.469429705476e-18       2.661760622695e-17 
 1701       5.297317987585e-11       1.851894660404e-12      -4.706875265742e-12       0.000000000000e+00       6.968156915890e-16      -5.983679677052e-18       2.633617596769e-17 
 1702       5.305335116038e-11       1.832585009509e-12      -4.696490450721e-12       0.000000000000e+00       6.951695823989e-16      -6.485486291596e-18       2.605354167687e-17 
 1703       5.313249871336e-11       1.813336464983e-12      -4.685068799943e-12       0.000000000000e+00       6.935282688789e-16      -6.974638670172e-18       2.576972960150e-17 
 1704       5.321053893877e-11       1.794155929609e-12      -4.672617069362e-12       0.000000000000e+00       6.918917325936e-16      -7.450925107706e-18       2.548476612102e-17 
 1705       5.328738786165e-11       1.775050337423e-12      -4.659142059242e-12       0.000000000000e+00       6.902599549198e-16      -7.914133071856e-18       2.519867774744e-17 
 1706       5.336296112752e-11       1.756026653749e-12      -4.644650614232e-12       0.000000000000e+00       6.886329170460e-16      -8.364049201879e-18       2.491149112557e-17 
 1707       5.343717400183e-11       1.737091875252e-12      -4.629149623433e-12       0.000000000000e+00       6.870105999717e-16      -8.800459307508e-18       2.462323303318e-17 
 1708       5.350994136941e-11       1.718253029977e-12      -4.612646020472e-12       0.000000000000e+00       6.853929845079e-16      -9.223148367817e-18       2.433393038124e-17 
 1709       5.358117773394e-11       1.699517177401e-12      -4.595146783570e-12       0.000000000000e+00       6.837800512760e-16      -9.631900530097e-18       2.404361021408e-17 
 1710       5.365079721736e-11       1.680891408472e-12      -4.576658935617e-12       0.000000000000e+00       6.821717807075e-16      -1.002649910872e-17       2.375229970964e-17 
 1711       5.371871355939e-11       1.662382845655e-12      -4.557189544240e-12       0.000000000000e+00       6.805681530444e-16      -1.040672658402e-17       2.346002617958e-17 
 1712       5.378484011689e-11       1.643998642983e-12      -4.536745721874e-12       0.000000000000e+00       6.789691483379e-16      -1.077236460115e-17       2.316681706957e-17 
 1713       5.384908986341e-11       1.625745986094e-12      -4.515334625836e-12       0.000000000000e+00       6.773747464487e-16      -1.112319396897e-17       2.287269995942e-17 
 1714       5.391138489733e-11       1.607631476339e-12      -4.492965076326e-12       0.000000000000e+00       6.757849285343e-16      -1.145902502481e-17       2.257770309672e-17 
 1715       5.397168505648e-11       1.589659277247e-12      -4.469652425403e-12       0.000000000000e+00       6.741996815257e-16      -1.177978901461e-17       2.228185700216e-17 
 1716       5.402995954673e-11       1.571832952326e-12      -4.445413729719e-12       0.000000000000e+00       6.726189936883e-16      -1.208544749058e-17       2.198519287828e-17 
 1717       5.408617745522e-11       1.554156079589e-12      -4.420266136490e-12       0.000000000000e+00       6.710428531371e-16      -1.237596201627e-17       2.168774207755e-17 
 1718       5.414030775022e-11       1.536632251574e-12      -4.394226883636e-12       0.000000000000e+00       6.694712478367e-16      -1.265129416662e-17       2.138953610258e-17 
 1719       5.419231928095e-11       1.519265075364e-12      -4.367313299919e-12       0.000000000000e+00       6.679041656007e-16      -1.291140552811e-17       2.109060660634e-17 
 1720       5.424218077743e-11       1.502058172605e-12      -4.339542805075e-12       0.000000000000e+00       6.663415940917e-16      -1.315625769883e-17       2.079098539239e-17 
 1721       5.428986085030e-11       1.485015179531e-12      -4.310932909960e-12       0.000000000000e+00       6.647835208208e-16      -1.338581228865e-17       2.049070441506e-17 
 1722       5.433532799070e-11       1.468139746979e-12      -4.281501216678e-12       0.000000000000e+00       6.632299331475e-16      -1.360003091928e-17       2.018979577973e-17 
 1723       5.437855057005e-11       1.451435540412e-12      -4.251265418722e-12       0.000000000000e+00       6.616808182795e-16      -1.379887522438e-17       1.988829174300e-17 
 1724       5.441949683996e-11       1.434906239937e-12      -4.220243301114e-12       0.000000000000e+00       6.601361632720e-16      -1.398230684970e-17       1.958622471293e-17 
 1725       5.445813493200e-11       1.418555540326e-12      -4.188452740537e-12       0.000000000000e+00       6.585959550279e-16      -1.415028745320e-17       1.928362724926e-17 
 1726       5.449443285758e-11       1.402387151037e-12      -4.155911705475e-12       0.000000000000e+00       6.570601802972e-16      -1.430277870510e-17       1.898053206360e-17 
 1727       5.452835850779e-11       1.386404796231e-12      -4.122638256349e-12       0.000000000000e+00       6.555288256771e-16      -1.443974228804e-17       1.867697201970e-17 
 1728       5.455987965321e-11       1.370612214797e-12      -4.088650545654e-12       0.000000000000e+00       6.540018776110e-16      -1.456113989720e-17       1.837298013364e-17 
 1729       5.458896394380e-11       1.355013160365e-12      -4.053966818098e-12       0.000000000000e+00       6.524793223893e-16      -1.466693324035e-17       1.806858957402e-17 
 1730       5.461557890867e-11       1.339611401335e-12      -4.018605410737e-12       0.000000000000e+00       6.509611461480e-16      -1.475708403804e-17       1.776383366225e-17 
 1731       5.463969195599e-11       1.324410720887e-12      -3.982584753113e-12       0.000000000000e+00       6.494473348694e-16      -1.483155402364e-17       1.745874587271e-17 
 1732       5.466127037276e-11       1.309414917008e-12      -3.945923367390e-12       0.000000000000e+00       6.479378743809e-16      -1.489030494349e-17       1.715335983297e-17 
 1733       5.468028132472e-11       1.294627802512e-12      -3.908639868493e-12       0.000000000000e+00       6.464327503556e-16      -1.493329855701e-17       1.684770932405e-17 
 1734       5.469669185613e-11       1.280053205055e-12      -3.870752964244e-12       0.000000000000e+00       6.449319483113e-16      -1.496049663678e-17       1.654182828061e-17 
 1735       5.471046888965e-11       1.265694967158e-12      -3.832281455500e-12       0.000000000000e+00       6.434354536109e-16      -1.497186096869e-17       1.623575079118e-17 
 1736       5.472157922616e-11       1.251556946230e-12      -3.793244236287e-12       0.000000000000e+00       6.419432514615e-16      -1.496735335203e-17       1.592951109836e-17 
 1737       5.472998954458e-11       1.237643014583e-12      -3.753660293941e-12       0.000000000000e+00       6.404553269143e-16      -1.494693559958e-17       1.562314359905e-17 
 1738       5.473566640176e-11       1.223957059452e-12      -3.713548709244e-12       0.000000000000e+00       6.389716648648e-16      -1.491056953778e-17       1.531668284468e-17 
 1739       5.473857623228e-11       1.210502983022e-12      -3.672928656560e-12       0.000000000000e+00       6.374922500518e-16      -1.485821700677e-17       1.501016354144e-17 
 1740       5.473868534828e-11       1.197284702438e-12      -3.631819403972e-12       0.000000000000e+00       6.360170670575e-16      -1.478983986056e-17       1.470362055043e-17 
 1741       5.473595993936e-11       1.184306149833e-12      -3.590240313420e-12       0.000000000000e+00       6.345461003073e-16      -1.470539996708e-17       1.439708888798e-17 
 1742       5.473036607235e-11       1.171571272344e-12      -3.548210840841e-12       0.000000000000e+00       6.330793340695e-16      -1.460485920837e-17       1.409060372578e-17 
 1743       5.472186969117e-11       1.159084032133e-12      -3.505750536298e-12       0.000000000000e+00       6.316167524546e-16      -1.448817948060e-17       1.378420039115e-17 
 1744       5.471043661669e-11       1.146848406407e-12      -3.462879044125e-12       0.000000000000e+00       6.301583394157e-16      -1.435532269426e-17       1.347791436725e-17 
